,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
,open,high,low,close,volume,trade_count,vwap,open,high,low,close,volume,trade_count,vwap,open,high,low,close,volume,trade_count,vwap,open,high,low,close,volume,trade_count,vwap,open,high,low,close,volume,trade_count,vwap
2020-04-07,271.25,271.7,259.0,259.43,50727647,467379,264.564659,169.72,170.0,163.26,163.49,62780396,559577,166.000022,2017.2,2035.72,1997.62,2011.6,5114594,158535,2017.197465,545.0,565.0,532.34,545.45,17919978,344486,548.924975,1217.3,1220.775,1177.25,1182.56,3081364,93618,1196.439877
2020-04-08,262.75,267.37,261.23,266.07,42224238,391254,264.757299,165.9,166.67,163.5,165.13,48318264,411369,165.024398,2021.49,2044.0,2011.15,2043.0,3977313,127192,2028.684976,553.5,557.2081,533.33,548.84,12656024,231565,546.458558,1203.1,1214.9,1183.954,1207.0,2016713,60431,1203.424813
2020-04-09,268.92,270.07,264.7,267.99,40529173,415871,267.229535,166.28,167.37,163.33,165.14,51432115,456133,164.962299,2044.3,2053.0,2017.66,2042.76,4655757,143711,2036.072169,562.27,575.1818,557.11,573.0,13650000,261485,568.176296,1218.18,1221.99,1192.4166,1206.57,3001423,74593,1204.817674
2020-04-13,268.19,273.7,265.83,273.25,32755986,343837,269.44552,164.12,165.57,162.3,165.51,41905323,336334,163.797901,2040.0,2180.0,2038.0,2168.87,6716714,216598,2132.042935,591.03,652.0,580.53,650.95,22475444,441170,620.923776,1201.5,1214.5199,1182.3318,1210.41,1935128,65133,1199.19943
2020-04-14,280.0,288.25,278.05,287.05,48758939,476988,285.146012,169.0,173.75,168.0,173.7,52892782,431912,171.866653,2200.47,2292.0,2186.21,2283.32,8088651,259260,2258.08127,698.65,741.88,692.43,709.89,30576667,655146,722.452684,1237.0,1275.7499,1228.5413,1265.23,3168586,93156,1256.221478
2020-04-15,282.62,286.33,280.63,284.43,32800103,312192,283.706297,171.01,173.57,169.24,171.88,40943658,341690,171.855038,2257.68,2333.369,2245.0,2307.68,6866570,229328,2294.2983,741.49,753.13,710.0,729.83,23659403,477432,732.954655,1246.51,1275.1099,1234.0,1257.3,2112159,68658,1253.9159
2020-04-16,287.25,288.1975,282.3502,286.69,39281320,377057,285.785522,174.36,177.28,172.9,177.04,50479610,404056,175.39283,2347.7,2460.9981,2335.0,2408.19,12038226,381633,2395.753306,716.41,759.45,706.715,745.21,20657864,406968,737.487077,1267.14,1273.3586,1238.2,1257.43,2894836,87681,1255.565383
2020-04-17,285.0,286.945,276.86,282.8,53815163,571202,281.616183,179.56,180.0,175.87,178.6,52765736,419342,177.910913,2372.2,2400.0,2316.02,2375.0,7930128,277964,2361.018537,772.92,774.95,747.66,753.89,13128243,275594,759.136647,1281.7,1290.0,1266.0,1279.0,2552824,82216,1276.923799
2020-04-20,277.66,281.68,276.85,276.93,32504209,357163,279.011826,176.6,178.75,174.99,175.06,36669670,307961,176.837416,2390.0,2444.98,2386.05,2393.61,5770818,204636,2410.030878,732.7,765.57,712.21,746.36,14752777,288932,748.115609,1269.89,1276.82,1256.44,1261.15,1764608,66313,1265.136373
2020-04-21,276.18,277.25,265.43,268.37,45248020,530772,269.737314,173.5,173.6699,166.1102,167.82,56203764,531392,169.058519,2417.5,2428.3099,2279.66,2328.12,7476696,272681,2343.749939,729.2,753.33,673.79,686.72,20221693,453969,708.33109,1242.71,1250.0,1205.0,1212.16,2482404,94798,1219.603535
2020-04-22,273.71,277.9,272.2,276.1,29337351,287137,275.019558,171.47,174.0,170.82,173.52,34656472,266616,172.606007,2370.0,2394.0,2351.0,2363.49,4218300,140738,2371.919574,702.03,734.0,688.71,732.11,14224832,283998,710.014164,1241.11,1279.88,1237.2,1258.41,2315792,69388,1260.83918
2020-04-23,275.82,281.75,274.87,275.03,31205729,318326,277.882115,174.22,175.06,170.91,171.42,32791413,287772,172.941086,2399.98,2424.22,2382.08,2399.45,5066591,168221,2403.801506,727.05,734.0,703.13,705.63,13236698,253703,720.578801,1265.74,1288.15,1260.5301,1271.17,1710128,59050,1273.791151
2020-04-24,277.04,283.01,277.0,282.97,31627239,306179,280.385653,172.06,174.56,170.71,174.55,34305441,263915,172.935137,2418.23,2420.4332,2382.0,2410.22,3831803,137509,2403.296492,710.81,730.73,698.18,725.15,13237637,235390,714.878647,1255.0,1277.71,1244.0,1276.6,1872294,68392,1261.245443
2020-04-27,281.83,284.54,279.95,283.17,29272103,300775,282.353253,176.75,176.9,173.3,174.05,33194394,303521,174.793118,2444.82,2444.88,2363.0,2376.0,5645665,204763,2401.123184,737.61,799.49,735.0,798.75,20681442,433976,783.972936,1292.0,1294.1,1265.06,1270.86,2209352,77001,1274.839566
2020-04-28,285.08,285.83,278.2,278.58,28001192,285385,281.623834,175.59,175.67,169.39,169.81,34392804,337985,171.614195,2370.22,2373.5,2306.0,2314.08,5269453,203381,2330.333148,795.3,805.0,756.69,769.12,15222719,313311,776.861887,1284.76,1284.76,1230.38,1232.59,4035023,143468,1259.571966
2020-04-29,285.0,289.67,283.89,287.73,34320516,324893,287.404648,173.15,177.68,171.88,177.43,52286891,433875,176.396955,2329.31,2391.89,2310.0,2372.71,4591613,175824,2361.710259,791.68,803.1999,783.16,800.51,16223632,369255,806.504911,1344.99,1360.15,1326.73,1342.18,5417888,154752,1342.497132
2020-04-30,289.98,294.53,288.35,293.8,45767139,471134,291.675488,179.97,180.4,176.23,179.21,53876163,421061,178.639215,2421.27,2475.0,2396.01,2474.0,9534633,348365,2422.756146,855.0,869.82,763.5,781.88,28477961,615142,814.171635,1330.27,1350.0,1321.5,1346.7,2792125,85787,1336.979737
2020-05-01,286.1,299.0,285.85,289.07,60189471,558326,292.590321,175.75,178.64,174.01,174.57,39434147,326902,175.843702,2335.82,2362.44,2258.1901,2286.04,9773789,410586,2307.114011,755.0,772.77,683.04,701.32,32544885,728694,719.397692,1324.09,1351.43,1309.66,1317.32,2444675,76308,1324.119423
2020-05-04,288.98,293.69,286.3172,293.16,33442369,320753,290.554397,174.51,179.0,173.8,178.84,30373894,259173,177.312859,2256.5,2326.98,2256.38,2315.99,4865965,168287,2301.015602,701.02,762.0,698.0,761.19,19237103,398098,737.474273,1306.1,1324.47,1296.01,1322.9,1540347,57712,1312.562015
2020-05-05,295.01,301.0,294.46,297.56,36937829,361221,298.553713,180.71,183.65,179.9,180.76,36846911,331183,181.73973,2345.0,2351.0,2307.1251,2317.8,3242506,128161,2330.787681,789.95,798.92,762.18,768.21,16991656,334419,778.592132,1337.5,1371.01,1335.03,1349.02,1983318,69119,1355.916781
2020-05-06,300.56,303.24,298.87,300.63,35583631,327332,301.753983,182.14,184.2,181.6306,182.54,32172100,266736,183.126749,2329.44,2357.45,2320.0,2351.26,3117819,114424,2341.948393,776.5,789.8,761.11,782.58,11123240,224303,777.491459,1358.0,1368.69,1345.13,1345.43,1586659,55045,1356.738058
2020-05-07,303.3,305.17,301.97,303.74,28803839,273197,303.716394,184.19,186.5,182.58,183.6,28329612,239379,183.64959,2374.78,2376.0,2343.11,2367.61,3396418,113396,2359.806567,777.01,796.4,772.35,780.04,11527736,225776,782.982572,1361.31,1375.9999,1352.5406,1369.28,1535843,51833,1366.162327
2020-05-08,305.7,310.35,304.29,310.13,33511985,318777,307.790214,184.9,185.0,183.36,184.68,30926659,235799,184.355528,2373.78,2387.2449,2357.0,2379.61,3211258,111018,2374.59357,793.96,824.0,787.01,819.42,16152669,337095,813.739506,1381.82,1396.64,1372.01,1384.34,1666560,58294,1386.117927
2020-05-11,308.0,317.05,307.24,315.01,36489092,336684,313.013577,183.01,187.51,182.85,186.74,30892699,246569,185.786358,2374.7,2419.665,2372.11,2409.0,3259284,121016,2406.158097,790.51,824.0,785.0,811.29,16520136,310651,808.160051,1376.79,1415.53,1375.5,1403.59,1635856,65772,1398.47631
2020-05-12,317.76,319.688,310.91,311.41,40576800,372899,316.279988,186.73,187.04,182.3,182.51,32038754,273680,184.897577,2410.65,2418.9999,2355.0,2356.95,3074917,122750,2391.634878,827.0,843.29,808.0,809.41,15906905,309849,828.84902,1408.22,1414.33,1374.51,1375.18,1695954,60365,1393.425494
2020-05-13,312.06,315.95,303.21,307.65,50156237,489399,308.96816,182.51,184.05,176.54,179.75,44712718,415445,179.947516,2369.11,2407.7,2337.805,2367.92,4782996,173573,2370.066007,819.82,826.0,763.3,790.96,19065491,382711,793.800775,1376.16,1385.33,1328.01,1348.33,2018428,85168,1352.54753
2020-05-14,304.7,309.79,301.53,309.54,39732385,370236,305.597652,177.6,180.69,175.68,180.53,41874711,336428,178.191656,2358.935,2391.37,2353.21,2388.85,3648128,122971,2372.138922,778.53,803.36,764.0,803.33,13682188,293001,784.535282,1336.0,1357.37,1323.3,1356.86,1833037,62076,1342.953283
2020-05-15,300.94,307.9,300.21,307.71,42150755,385774,304.762063,179.54,187.06,177.0,183.16,46626183,318626,180.778504,2374.34,2411.0,2356.37,2409.78,4235596,136696,2386.353931,790.8,805.0486,786.552,799.17,10521597,196867,797.818308,1348.26,1374.58,1339.0,1373.06,2080102,71780,1361.081662
2020-05-18,313.0,316.5,310.3241,314.96,33843328,315517,314.095965,185.5,186.2,183.96,184.91,35315457,284841,185.170759,2401.01,2433.0,2384.01,2426.26,4367022,159848,2416.228502,827.0,834.7201,803.88,813.63,11698114,240671,816.907267,1364.18,1392.76,1354.2,1385.18,2356449,73529,1379.658717
2020-05-19,315.01,318.52,313.01,313.14,25432497,253425,316.347888,184.92,186.6,183.49,183.63,26806336,231090,185.258872,2429.28,2484.995,2428.97,2449.33,4320498,163875,2465.433947,815.17,822.07,806.08,808.01,9637522,189327,814.479853,1384.94,1392.49,1373.76,1374.4,1579250,53952,1383.866865
2020-05-20,316.68,319.52,316.2,319.23,27889322,263859,318.491452,184.8,185.85,183.94,185.66,31261554,241126,185.019903,2477.87,2500.01,2467.27,2497.94,3998149,140234,2487.302066,820.0,826.0,811.8,815.56,7309273,155017,817.491865,1389.16,1412.026,1387.4193,1409.16,1913135,62585,1404.605855
2020-05-21,318.66,320.89,315.87,316.85,25751595,250905,318.137258,185.4,186.67,183.29,183.43,29120069,246135,184.56403,2500.0,2525.45,2442.54,2446.74,5122111,189644,2472.750507,816.0,832.5,796.0,827.6,12255188,240571,814.928926,1407.63,1416.46,1394.39,1406.75,1550714,55509,1406.193956
2020-05-22,315.9,319.23,315.35,318.89,20462228,205852,317.558893,183.18,184.46,182.54,183.51,20826898,192274,183.374016,2456.46,2469.85,2430.13,2436.88,2867079,112391,2445.070009,823.29,831.78,812.0,816.88,9987475,191846,822.139315,1403.9,1417.0,1395.95,1413.24,1427206,52635,1408.225674
2020-05-26,323.48,324.24,316.5,316.73,31380505,309832,319.561932,186.49,186.5,181.1,181.57,36073745,331209,183.002376,2458.0,2462.0,2414.06,2421.86,3568153,129660,2436.081248,834.5,834.6,815.705,818.87,8216486,171504,822.407954,1441.96,1445.11,1419.395,1421.37,2229688,73141,1431.927436
2020-05-27,315.88,318.71,313.09,318.11,28242401,279276,316.159196,180.04,181.9877,176.6,181.81,39519442,398881,179.434066,2400.0,2413.58,2330.0,2410.39,5057146,191261,2380.922619,820.08,827.71,785.0,820.23,11558468,263661,807.980524,1419.02,1425.345,1394.6,1420.28,1584186,63976,1413.193755
2020-05-28,316.79,323.44,315.63,318.25,33449121,320361,320.357669,180.85,184.1474,180.38,181.4,33870644,280197,182.124794,2384.33,2436.9699,2378.23,2401.1,3193136,118932,2413.895841,813.63,824.75,801.69,805.81,7275819,156554,814.820594,1400.0,1444.46,1399.076,1418.24,1764681,62733,1425.297577
2020-05-29,319.47,321.15,316.47,317.94,38471781,307851,318.706824,182.81,184.27,180.41,183.25,42384056,294862,182.675461,2415.94,2442.37,2398.1973,2442.37,3537578,106397,2421.135921,808.57,835.0,804.21,835.0,11813068,222329,820.481729,1420.43,1436.73,1415.98,1433.52,1858937,54216,1428.447553
2020-06-01,317.83,322.35,317.21,321.85,20268124,231719,320.850081,182.43,183.0,181.46,182.83,22696787,212799,182.398912,2446.05,2476.93,2444.17,2471.04,2938038,100208,2466.053122,858.8,899.0,854.1,898.1,15086239,350787,879.6919,1425.7,1441.58,1422.28,1434.87,1259301,45042,1433.533151
2020-06-02,320.62,323.44,318.93,323.34,21910704,226249,321.520194,184.2,185.0,181.35,184.91,30806210,244798,183.42675,2464.4,2473.53,2445.31,2472.41,2532153,89137,2463.580916,895.0,908.66,871.0,881.56,13565696,287106,889.545797,1435.0,1443.0,1421.61,1442.31,1172071,43591,1434.178557
2020-06-03,324.85,326.2,322.3,325.12,26123702,258876,324.336025,184.91,185.94,183.58,185.36,27318781,241312,184.686402,2468.65,2488.0,2461.17,2478.4,2671024,102067,2474.585289,888.12,897.94,880.1,882.96,7949469,171315,888.133767,1442.7,1449.01,1431.62,1439.25,1386640,53125,1438.73129
2020-06-04,324.39,325.62,320.78,322.32,21890092,237172,323.331033,184.3,185.84,182.3,182.92,28780809,251523,183.685575,2477.43,2507.54,2450.01,2460.6,3178515,114209,2476.655165,889.99,895.75,858.44,864.38,8890713,199340,879.08662,1432.44,1441.32,1406.01,1414.3,1349306,60248,1421.184049
2020-06-05,323.33,331.75,323.23,331.5,34414292,351646,329.073235,182.47,187.73,182.01,187.2,39893891,339322,185.920358,2444.16,2488.645,2437.13,2483.0,3306488,116863,2470.971266,878.98,886.52,866.2,885.66,7811978,169738,877.623856,1415.64,1446.3,1407.6213,1440.02,2132713,74040,1435.335307
2020-06-08,330.0,333.6,327.32,333.46,23913861,261211,331.064573,185.61,188.55,184.44,188.36,33220708,270235,186.742662,2499.5,2530.0,2487.335,2524.06,3970674,140690,2512.748199,918.08,950.0,909.16,949.92,14174727,311689,929.84681,1426.28,1449.0,1424.48,1448.04,1693891,56639,1440.768696
2020-06-09,332.09,345.61,332.01,343.99,36930243,402778,341.45379,188.07,190.7,187.2605,189.8,29785478,258155,189.309536,2529.74,2626.43,2525.0,2600.86,5176003,198021,2589.167005,940.01,954.4399,923.931,940.67,11389453,245350,942.13927,1442.36,1467.8,1442.36,1452.08,1681174,60028,1455.918047
2020-06-10,347.97,354.77,346.09,352.84,41666592,449800,351.49438,191.1,198.52,191.01,196.84,43879362,389029,195.31366,2644.88,2722.35,2626.26,2647.45,4946044,191941,2651.620037,991.47,1027.48,982.5,1025.05,18563548,442842,1005.909591,1461.51,1472.77,1454.355,1464.7,1588146,69915,1463.720026
2020-06-11,349.3,351.06,335.48,335.9,50424541,577344,343.0961,193.13,195.76,186.07,186.27,52875081,510981,190.169706,2603.5,2671.38,2536.23,2557.96,5801858,237801,2607.057548,989.99,1018.9599,972.0,972.84,15934620,392146,991.298202,1441.03,1451.6033,1398.41,1401.9,2357253,100888,1421.729518
