,AAPL,ADA,AMZN,BNB,BTC,ETH,GOOGL,MSFT,TSLA,XRP
,Daily Return,Daily Return,Daily Return,Daily Return,Daily Return,Daily Return,Daily Return,Daily Return,Daily Return,Daily Return
2019-08-28,1.3797663802363058,,1.8886153187389618,,,,1.2351622679631253,1.9646376811594148,0.6991730176747202,
2019-08-29,1.403128356605801,,1.9123267141251419,,,,1.2567243338805392,2.001739130434777,0.7190205934814333,
2019-08-30,1.4013157894736852,,1.9015040411068898,,,,1.2528202214084256,1.997971014492748,0.7316685584562995,
2019-09-03,1.380907626208379,,1.916009206230264,,,,1.230742517994695,1.971594202898545,0.7297227176909354,
2019-09-04,1.4043367346938784,,1.927549108815502,,,,1.2441280464705127,1.9946376811594142,0.7156802335008917,
2019-09-05,1.431793770139636,,1.9704758336455614,,,,1.2756135033884737,2.02971014492753,0.7445435381871249,
2019-09-06,1.4316595059076271,,1.9627575871112788,,,,1.2694363766468817,2.015942028985501,0.7376358034700825,
2019-09-09,1.4377685284640183,,1.960445324626667,,,,1.2683314391547742,1.9930434782608637,0.751710718339549,
2019-09-10,1.4547529538131052,,1.9488840122036089,,,,1.268783937365828,1.9721739130434723,0.7638722231230743,
2019-09-11,1.5010069817400655,,1.9514960124177074,,,,1.2838321336869125,1.9727536231883998,0.8013620885357547,
2019-09-12,1.4976168098818485,,1.9735053256971593,,,,1.2995853853601036,1.9930434782608635,0.7973731149667584,
2019-09-13,1.468515037593986,,1.9689985548359485,,,,1.304910131750641,1.9901449275362255,0.7952002594454352,
2019-09-16,1.47623523093448,,1.935278060268695,,,,1.2960706318137805,1.9757971014492695,0.7874493270634018,
2019-09-17,1.4816058002148238,,1.951024995985657,,,,1.2942290693269345,1.9911594202898488,0.793870601589103,
2019-09-18,1.4955021482277133,,1.9455761922603452,,,,1.2971439996632566,2.007536231884052,0.7896546132641477,
2019-09-19,1.4833512352309357,,1.9499009795000817,,,,1.303563160331691,2.044492753623182,0.7997405545646179,
2019-09-20,1.4616675617615478,,1.9206337311994877,,,,1.2941869764700922,2.020869565217385,0.7803470082698231,
2019-09-23,1.4683136412459732,,1.9111491730450154,,,,1.2992907353622085,2.0165217391304284,0.7823252797146097,
2019-09-24,1.4613319011815264,,1.86437938232618,,,,1.2820747569137512,1.9910144927536169,0.7238851953948433,
2019-09-25,1.4838211600429658,,1.8929829256543396,,,,1.3111293513490756,2.01971014492753,0.7416896383979242,
2019-09-26,1.4761680988184758,,1.862484611679068,,,,1.3072883781622253,2.0223188405797035,0.7866385600778334,
2019-09-27,1.468984962406016,,1.847080233367234,,,,1.2900934461421891,1.9960869565217325,0.7852440408626558,
2019-09-30,1.5035580021482289,,1.8582775785473442,,,,1.2850317801069153,2.0149275362318777,0.7811577752553913,
2019-10-01,1.5077201933404953,,1.857999250655678,,,,1.2690996337921447,1.9865217391304284,0.7935462947948757,
2019-10-02,1.4699248120300763,,1.8339988224589214,,,,1.2395504482889248,1.9514492753623127,0.7884871088049292,
2019-10-03,1.4824113856068752,,1.8459776267194792,,,,1.2516626678452663,1.9750724637681096,0.755732122587968,
2019-10-04,1.5239661654135348,,1.8622812182197737,,,,1.274319148040577,2.001739130434776,0.7505432138803305,
2019-10-07,1.5243018259935563,,1.8547984799015165,,,,1.2714673569895185,1.9872463768115878,0.7709421112372301,
2019-10-08,1.5064446831364136,,1.8257346250602169,,,,1.2523992928400047,1.9662318840579645,0.7784984595427272,
2019-10-09,1.5241004296455436,,1.843376331424291,,,,1.2653112766763477,2.0034782608695587,0.793027403924112,
2019-10-10,1.5446428571428585,,1.8415243804528196,,,,1.2727511891232053,2.0159420289855006,0.7937084481919894,
2019-10-11,1.585727712137488,,1.854006315902159,,,,1.2793176747905877,2.02434782608695,0.8039241122101505,
2019-10-14,1.5834452201933418,,1.8588342343306767,,,,1.2814854569179606,2.0224637681159354,0.8333387384465701,
2019-10-15,1.5797529538131052,,1.8919659583578674,,,,1.3072357620911728,2.0518115942028916,0.8363547916328843,
2019-10-16,1.5733754027926972,,1.902724401862658,,,,1.3080355263711743,2.0349275362318773,0.8423868980055128,
2019-10-17,1.579484425349088,,1.9134828453674484,,,,1.3183482762975118,2.0244927536231816,0.8495865088373598,
2019-10-18,1.5870703544575737,,1.8814002033934614,,,,1.309519299574862,1.991449275362312,0.8333063077671472,
2019-10-21,1.6145945220193354,,1.9115345501257852,,,,1.3093824977901247,2.0062318840579647,0.8221177233663041,
2019-10-22,1.6109022556390993,,1.8901996467376783,,,,1.306141347813276,1.9763768115941969,0.8288633046862328,
2019-10-23,1.6325187969924828,,1.8863886956056333,,,,1.3234309887612072,1.988985507246371,0.8259445435381867,
2019-10-24,1.635204081632655,,1.9063105496975885,,,,1.3249884244643682,2.028115942028979,0.9718826009404893,
2019-10-25,1.6553437164339437,,1.885489482417173,,,,1.330449972639643,2.0395652173912975,1.064147883898167,
2019-10-28,1.6719253490870052,,1.9023497297007999,,,,1.3564212653112766,2.0897101449275293,1.0627857953624122,
2019-10-29,1.63325725026853,,1.8869667612267862,,,,1.3266195226670034,2.069999999999993,1.0255229447056913,
2019-10-30,1.633055853920517,,1.9054648611036797,,,,1.3266616155238458,2.0957971014492682,1.0215988324955405,
2019-10-31,1.66997851772288,,1.90190012310657,,,,1.3246622048238414,2.0778260869565144,1.021306956380736,
2019-11-01,1.7173737916219136,,1.9177219932559035,,,,1.3388159279370293,2.08289855072463,1.0160856169936758,
2019-11-04,1.7286519871106356,,1.9318738960552397,,,,1.3570842278065414,2.094927536231877,1.0295767796335333,
2019-11-05,1.7261680988184767,,1.928715944976719,,,,1.3590099760070717,2.09362318840579,1.028766012647965,
2019-11-06,1.726906552094524,,1.922357223144037,,,,1.358557477796018,2.0878260869565146,1.0591211285876438,
2019-11-07,1.7416084854994647,,1.9142535995289858,,,,1.3753209580334218,2.090724637681152,1.0881790173504133,
2019-11-08,1.7463748657357696,,1.9117700583418102,,,,1.377488740160795,2.115362318840573,1.0933679260580507,
2019-11-11,1.7602040816326547,,1.8965369587325398,,,,1.3662078545270868,2.1175362318840514,1.119150316199124,
2019-11-12,1.7585929108485516,,1.9033345822405416,,,,1.3650818706065582,2.1314492753623115,1.1348467650397274,
2019-11-13,1.7754430719656304,,1.876690039072956,,,,1.3639979795428718,2.134927536231877,1.122458245500243,
2019-11-14,1.7631578947368438,,1.8782850719905817,,,,1.377646588373953,2.1457971014492685,1.1329657856332087,
2019-11-15,1.7841031149301845,,1.8621099395172103,,,,1.4033127078334806,2.173478260869558,1.1421112372304196,
2019-11-18,1.7930988184747605,,1.876069153776162,,,,1.3888959043650293,2.1788405797101382,1.1350413491162636,
2019-11-19,1.7876611170784125,,1.876347481667828,,,,1.3812665740623815,2.1795652173912976,1.165947786606129,
2019-11-20,1.7668501611170804,,1.8685757105389944,,,,1.369975165214463,2.168405797101443,1.1422733906275333,
2019-11-21,1.7589285714285734,,1.8569929882781155,,,,1.3681651723702488,2.1663768115941964,1.1507377979568667,
2019-11-22,1.7573845327604745,,1.8687791039982888,,,,1.361356652776024,2.1679710144927475,1.0800713474947297,
2019-11-25,1.7881981740064468,,1.8988813359738816,,,,1.3739529401860506,2.1917391304347764,1.0907734717042317,
2019-11-26,1.7742346938775533,,1.9236096986565343,,,,1.3816980258450142,2.203333333333327,1.0667099075725632,
2019-11-27,1.7980665950590784,,1.9467002087459204,,,,1.3807825062086965,2.2075362318840517,1.0743959785957513,
2019-11-29,1.7941058002148251,,1.9277417973558868,,,,1.3723218419834153,2.1939130434782546,1.0700178368736821,
2019-12-02,1.7733619763694977,,1.9071883530482272,,,,1.3562949867407499,2.16739130434782,1.08600616182909,
2019-12-03,1.741742749731474,,1.8947278274367088,,,,1.3624826366965526,2.1639130434782547,1.0903194421923135,
2019-12-04,1.7571160042964578,,1.884804367606917,,,,1.3879488150860797,2.171739130434776,1.0800389168153068,
2019-12-05,1.7828947368421075,,1.8631697264893234,,,,1.3963884328829397,2.1728985507246312,1.0714123560888598,
2019-12-06,1.8173335123523116,,1.8750735963175094,,,,1.4094687881466514,2.1992753623188337,1.0893140911302088,
2019-12-09,1.7918904403866833,,1.8728362682652693,,,,1.4132571452624487,2.19362318840579,1.101118858440084,
2019-12-10,1.8023630504833534,,1.861810201787723,,,,1.4131519131203434,2.1902898550724563,1.1313118209826492,
2019-12-11,1.817736305048337,,1.8719905796713603,,,,1.4145830702529778,2.1985507246376734,1.1438300632398244,
2019-12-12,1.8223684210526334,,1.8844189905261481,,,,1.4190449130782503,2.2208695652173835,1.1664666774768928,
2019-12-13,1.8471401718582188,,1.8850719905796727,,,,1.4173401523761413,2.2395652173912963,1.1622831198313601,
2019-12-16,1.8787593984962427,,1.8939249585184403,,,,1.43189375762933,2.254057971014485,1.237230419977298,
2019-12-17,1.8824516648764789,,1.9168870095809034,,,,1.4257797701730015,2.2418840579710064,1.2290903194421918,
2019-12-18,1.8779538131041908,,1.9097896483434147,,,,1.422643852338258,2.2372463768115862,1.275012161504783,
2019-12-19,1.879833512352311,,1.9186212064443622,,,,1.4274108683756364,2.2566666666666584,1.3103291713961402,
2019-12-20,1.875939849624062,,1.9124337633142439,,,,1.42191775055773,2.281304347826078,1.315355926706664,
2019-12-23,1.9065520945220211,,1.9193919606058993,,,,1.4212968809193076,2.281304347826078,1.3595589427598505,
2019-12-24,1.908364661654137,,1.9153347963389187,,,,1.4147724881087675,2.2808695652173827,1.3791146424517589,
2019-12-26,1.9462271750805604,,2.000503131188782,,,,1.433756366544597,2.2995652173912955,1.3975676990432944,
2019-12-27,1.945488721804513,,2.001605737836537,,,,1.4255166898177376,2.3037681159420207,1.3957515809956211,
2019-12-30,1.9570354457572519,,1.9770807686131788,,,,1.4098055310013886,2.2839130434782526,1.3449002756607744,
2019-12-31,1.971334586466167,,1.9780977359096514,,,,1.409468788146651,2.2855072463768034,1.3566726122912267,
2020-01-02,2.016313104189046,,2.031804314082322,,,,1.4402912825693475,2.3278260869565135,1.3953624128425481,
2020-01-03,1.9967105263157916,,2.007140180913131,,,,1.4327566611945945,2.298840579710137,1.436711529106534,
2020-01-06,2.01262083780881,,2.037017609591609,,,,1.470945405564675,2.304782608695644,1.464374898654126,
2020-01-07,2.003155209452204,,2.0412781673178837,,,,1.4681041377278268,2.283768115942021,1.5211934490027557,
2020-01-08,2.0353786251342667,,2.0253385430605375,,,,1.4785536894389013,2.3201449275362234,1.5960434571104254,
2020-01-09,2.0786117078410338,,2.035058609431035,,,,1.4940754303994601,2.3491304347826003,1.5610183233338728,
2020-01-10,2.0833109559613345,,2.015907509500617,,,,1.5037252178305331,2.338260869565209,1.5506729365980207,
2020-01-13,2.127819548872183,,2.024621313493552,,,,1.5153744159616103,2.3663768115941943,1.702156640181611,
2020-01-14,2.099087003222344,,2.001220360755769,,,,1.5054405017468524,2.3497101449275277,1.744511107507701,
2020-01-15,2.090091299677768,,1.993277310924371,,,,1.5145009891821348,2.3649275362318756,1.6815307280687521,
2020-01-16,2.116272824919444,,2.010319541829472,,,,1.526034431956896,2.4082608695652086,1.6652829576779626,
2020-01-17,2.1397019334049436,,1.9961676390301357,,,,1.5569305888790663,2.4217391304347737,1.655586184530565,
2020-01-21,2.1252013963480154,,2.0253706578172688,,,,1.559803426358546,2.4130434782608607,1.7746067780119985,
2020-01-22,2.132787325456501,,2.02051062463202,,,,1.5618238834869713,2.40144927536231,1.8471217772012312,
2020-01-23,2.143058539205158,,2.017427607985871,,,,1.5623710906259198,2.416231884057962,1.8556834765688333,
2020-01-24,2.136882384532763,,1.9928705240057825,,,,1.5428820979079843,2.391884057971006,1.8317496351548557,
2020-01-27,2.0740467239527414,,1.9572231440346854,,,,1.5066401481668552,2.3518840579710063,1.8096967731473965,
2020-01-28,2.132720193340497,,1.9838890970400915,,,,1.5263922212400547,2.3979710144927453,1.838495216474784,
2020-01-29,2.177363050483354,,1.9889739335224552,,,,1.5329166140505948,2.435362318840571,1.8841900437814163,
2020-01-30,2.1742078410311523,,2.0025477707006387,,,,1.5303384265690103,2.504057971014484,2.07819036808821,
2020-01-31,2.0778061224489823,,2.1503184713375814,,,,1.5077450856589627,2.4671014492753534,2.109842711204798,
2020-02-03,2.0720998925886174,,2.145479847990153,,,,1.5601717388559149,2.527246376811585,2.5295929949732425,
2020-02-04,2.1405075187969955,,2.194155114275011,,,,1.5210359052068854,2.6104347826086864,2.8767958488730314,
2020-02-05,2.1579618689581124,,2.1836642937429764,,,,1.5217093909163606,2.607246376811585,2.3826820171882583,
2020-02-06,2.1832035445757274,,2.1947545897339844,,,,1.5531948478343218,2.661304347826077,2.4289281660450768,
2020-02-07,2.1484291084855016,,2.22585237916823,,,,1.5564991370964338,2.665072463768106,2.4260418355764535,
2020-02-10,2.158633190118155,,2.2843333511748667,,,,1.5875952350886047,2.7347826086956424,2.5013134425166186,
2020-02-11,2.1456095596133213,,2.302413959214261,,,,1.5890684850780814,2.67304347826086,2.5113669531376663,
2020-02-12,2.1965628356605826,,2.312262484611681,,,,1.5980868796565217,2.6769565217391214,2.488373601426948,
2020-02-13,2.1809210526315814,,2.3014184017556083,,,,1.5925727154101943,2.662463768115933,2.607426625587804,
2020-02-14,2.1814581095596153,,2.2853610233902493,,,,1.5981921117986273,2.6862318840579618,2.5945516458569786,
2020-02-18,2.141514500537059,,2.307627254723547,,,,1.5989392600075765,2.713478260869556,2.7838495216474763,
2020-02-19,2.172529538131044,,2.323202911737945,,,,1.6046533653239043,2.7142028985507154,2.9752553916004514,
2020-02-20,2.1502416756176177,,2.3048760905636154,,,,1.5963610725259922,2.6727536231883966,2.9168477379601074,
2020-02-21,2.101570891514503,,2.2437188888294184,,,,1.5610767352780233,2.5882608695652087,2.9220042159883217,
2020-02-24,2.001745435016114,,2.1509286517154647,,,,1.494149092898935,2.476666666666658,2.704037619588127,
2020-02-25,1.9339419978517742,,2.1118021730985403,,,,1.4588542324367555,2.435797101449267,2.5941624777039047,
2020-02-26,1.9646213748657375,,2.1191350425520543,,,,1.4632213663341331,2.466231884057963,2.5257013134425135,
2020-02-27,1.8361976369495183,,2.017127870256384,,,,1.383750052616071,2.292463768115935,2.2020431328036296,
2020-02-28,1.8351235230934497,,2.0165390997163213,,,,1.4093214631477038,2.3479710144927464,2.1663369547591995,
2020-03-02,2.0059747583243843,,2.0916876304662013,,,,1.4588542324367555,2.5042028985507168,2.4116101832333356,
2020-03-03,1.942266380236307,,2.0435583150457655,,,,1.40771141137349,2.384202898550717,2.4177395816442324,
2020-03-04,2.0323576799140732,,2.1151099930418047,,,,1.4538872753293768,2.4717391304347753,2.430679422733903,
2020-03-05,1.966433941997854,,2.0596585130867653,,,,1.3835501115460709,2.409710144927529,2.349732446894759,
2020-03-06,1.9403195488721825,,2.0351014291066765,,,,1.3635349581176077,2.3415942028985435,2.2814334360304818,
2020-03-09,1.7868555316863608,,1.9275384038965924,,,,1.2794018605042725,2.182898550724631,1.9717853089022188,
2020-03-10,1.915547798066597,,2.0251779692768848,,,,1.3418887064865095,2.3321739130434707,2.0928490351872844,
2020-03-11,1.8490198711063393,,1.949215864689827,,,,1.2742560087553145,2.226521739130428,2.0568509810280498,
2020-03-12,1.6664205155746525,,1.7947974094096255,,,,1.1697078755735153,2.0153623188405736,1.8179017350413464,
2020-03-13,1.8660714285714306,,1.910828025477709,,,,1.2778023319442693,2.3018840579710074,1.7727257986054783,
2020-03-16,1.626006981740066,,1.8082213777230658,,,,1.129140884791851,1.9626086956521673,1.4433922490676159,
2020-03-17,1.697502685284642,,1.9352780602686952,,,,1.1765584880245823,2.1242028985507173,1.3951678287660105,
2020-03-18,1.6559479054779822,,1.9590001605737857,,,,1.1482826114408387,2.0347826086956453,1.1714610021079925,
2020-03-19,1.6432599355531703,,2.0135203125836343,,,,1.169834154144042,2.0682608695652105,1.3868655748337906,
2020-03-20,1.5389366272824936,,1.9762243751003605,,,,1.1241002651849983,1.9905797101449207,1.3865088373601404,
2020-03-23,1.506243286788401,,2.036964084997058,,,,1.109283579576546,1.9707246376811525,1.4084319766499087,
2020-03-24,1.6573576799140723,,2.0768613177755197,,,,1.1891337290061879,2.149855072463761,1.6377493108480599,
2020-03-25,1.6482277121374882,,2.0187764277685614,,,,1.1592583238624408,2.1292753623188334,1.7488243878709233,
2020-03-26,1.7349624060150393,,2.093336187978378,,,,1.2237656269731032,2.2624637681159347,1.7128587643911115,
2020-03-27,1.663131041890442,,2.0340416421345626,,,,1.1683503809403548,2.169565217391297,1.668104426787739,
2020-03-30,1.7105934479054796,,2.102392549376441,,,,1.206286568169382,2.3221739130434704,1.6284417058537355,
2020-03-31,1.707102577873256,,2.0871594497671704,,,,1.22274487519468,2.285652173913036,1.6993676017512547,
2020-04-01,1.6172798066595073,,2.0421773805063452,,,,1.1597634381445472,2.2044927536231813,1.561731798281172,
2020-04-02,1.6442669172932347,,2.0540919552534413,,,,1.175474596960896,2.2501449275362244,1.473877087724986,
2020-04-03,1.6206364124597223,,2.0409891345073086,,,,1.1498716167866316,2.2294202898550655,1.5567050429706484,
2020-04-06,1.762016648764771,,2.138403896590486,,,,1.2450961821778848,2.39521739130434,1.6742013945192131,
2020-04-07,1.7416084854994647,,2.1534014879837313,,,,1.2444332196826202,2.3694202898550647,1.768931409113019,
2020-04-08,1.7861842105263175,,2.187014933361883,,,,1.2701519552132008,2.393188405797093,1.7799254094373258,
2020-04-09,1.7990735767991424,,2.1867580153080373,,,,1.2696994570021471,2.393333333333325,1.8582779309226507,
2020-04-13,1.8343850698174022,,2.3217577476850644,,,,1.2737403712589979,2.3986956521739047,2.1110750770228615,
2020-04-14,1.9270273899033314,,2.4442755446127533,,,,1.3314286315612245,2.5173913043478175,2.302221501540455,
2020-04-15,1.9094387755102056,,2.470352727078096,,,,1.3230837226922594,2.491014492753615,2.3668882763093864,
2020-04-16,1.9246106337271764,,2.5779478670449114,,,,1.3232205244769966,2.565797101449267,2.4167666612615513,
2020-04-17,1.8984962406015053,,2.5424182411818275,,,,1.3459190975291497,2.588405797101441,2.4449164910004844,
2020-04-20,1.8590896885069834,,2.562340095273783,,,,1.3271351601633208,2.5371014492753545,2.4204961893951658,
2020-04-21,1.8016245972073055,,2.4922335813306256,,,,1.2755819337458438,2.4321739130434707,2.227079617317981,
2020-04-22,1.853517722878627,,2.5300968795161416,,,,1.3242517994696303,2.5147826086956444,2.3742824712177697,
2020-04-23,1.846334586466167,,2.5685917679173618,,,,1.3376794208022902,2.4843478260869483,2.28840603210637,
2020-04-24,1.8996374865735788,,2.580120965583689,,,,1.3433935261186178,2.5297101449275283,2.3517107183395463,
2020-04-27,1.9009801288936647,,2.5434887330728504,,,,1.337353201161763,2.522463768115934,2.5904005188908674,
2020-04-28,1.8701664876476924,,2.4772038751806487,,,,1.297080860377994,2.4610144927536153,2.494308415761307,
2020-04-29,1.9315923737916239,,2.5399668147513816,,,,1.4124047649113947,2.571449275362311,2.5961083184692684,
2020-04-30,1.972341568206232,,2.648396938393195,,,,1.4171612577345625,2.597246376811586,2.535689962704715,
2020-05-01,1.9405880773361994,,2.447187282556338,,,,1.386244054383971,2.529999999999992,2.2744284092751714,
2020-05-04,1.9680451127819567,,2.4792485146925043,,,,1.3921160079134574,2.591884057971006,2.468590886979079,
2020-05-05,1.9975832438238468,,2.481186105015258,,,,1.4196026434314097,2.6197101449275277,2.491357223933838,
2020-05-06,2.0181928034371657,,2.517004763688919,,,,1.415824809529823,2.645507246376803,2.537960110264306,
2020-05-07,2.039070891514502,,2.53450730610716,,,,1.440922675421981,2.6608695652173826,2.5297227176909316,
2020-05-08,2.0819683136412475,,2.5473532087994473,,,,1.456770636023067,2.676521739130426,2.6574347332576576,
2020-05-11,2.1147287862513444,,2.5788149654766404,,,,1.4770278233783727,2.706376811594194,2.631068590886975,
2020-05-12,2.090561224489798,,2.5230958625488444,,,,1.4471313718062047,2.6450724637681073,2.624971623155501,
2020-05-13,2.065319548872182,,2.534839158593377,,,,1.4188765416508817,2.6050724637681073,2.565137019620557,
2020-05-14,2.078007518796994,,2.5572445538725077,,,,1.4278528433724795,2.616376811594194,2.605253770066479,
2020-05-15,2.0657223415682076,,2.5796499491516385,,,,1.444900450393568,2.6544927536231793,2.5917626074266216,
2020-05-18,2.1143931256713224,,2.597291655515713,,,,1.4576545860167531,2.6798550724637584,2.6386573698718947,
2020-05-19,2.1021750805585406,,2.6219879034416347,,,,1.446310561097782,2.661304347826077,2.620431328036318,
2020-05-20,2.1430585392051573,,2.6740245142643078,,,,1.4828892536936487,2.6907246376811496,2.6449164910004823,
2020-05-21,2.1270810955961346,,2.6192153294438825,,,,1.4803531590689065,2.6584057971014396,2.6839630290254544,
2020-05-22,2.140776047261011,,2.608660279398387,,,,1.4871827250915526,2.659565217391294,2.6491973406842835,
2020-05-26,2.126275510204083,,2.5925814911952076,,,,1.4957380982447281,2.631449275362309,2.6556510458894076,
2020-05-27,2.1355397422126763,,2.580302949205163,,,,1.4945910678957786,2.634927536231874,2.6600616182908996,
2020-05-28,2.136479591836736,,2.570358079537551,,,,1.4924443321968268,2.628985507246367,2.6132965785633173,
2020-05-29,2.134398496240603,,2.6145372798801083,,,,1.5085238035105448,2.655797101449265,2.7079617317982776,
2020-06-01,2.160647153598283,,2.6452282823957645,,,,1.5099444374289688,2.649710144927526,2.912599318955728,
2020-06-02,2.1706498388829227,,2.6466948562864667,,,,1.517773708801617,2.6798550724637575,2.858958975190526,
2020-06-03,2.1825993555316874,,2.6531071027137,,,,1.5145536052531892,2.686376811594193,2.863499270309709,
2020-06-04,2.1638023630504843,,2.634052347053474,,,,1.4882981857978705,2.651014492753613,2.8032430679422693,
2020-06-05,2.2254296455424285,,2.6580313654124104,,,,1.5153638927474014,2.713043478260859,2.872255553753847,
2020-06-08,2.2385875402792705,,2.7019857624578525,,,,1.5238035105442613,2.729855072463758,3.0806550997243343,
2020-06-09,2.309277658431795,,2.7841995396884904,,,,1.5280548890853227,2.7507246376811487,3.0506567212583056,
2020-06-10,2.3686895810955972,,2.8340737568912946,,,,1.541335185419035,2.852753623188395,3.3243067942273337,
2020-06-11,2.2549677765843192,,2.738275437563564,,,,1.4752494001767904,2.699565217391294,3.1549862169612406,
2020-06-12,2.274436090225566,,2.724423272493714,,,,1.4868459822368147,2.720869565217381,3.033176585049452,
2020-06-15,2.302564446831366,,2.7540330781994355,,,,1.4950751357494636,2.7382608695652064,3.213556023998698,
2020-06-16,2.3635875402792714,,2.799625327838145,,,,1.5221513659132049,2.8053623188405683,3.1851143181449606,
2020-06-17,2.360298066595061,,2.8271476743563704,,,,1.5285389569390078,2.815072463768105,3.2164423544673215,
2020-06-18,2.3612379162191215,,2.8410640689396813,,,,1.5091551963631773,2.845217391304337,3.255910491324789,
2020-06-19,2.347744360902258,,2.8635765134079145,,,,1.4991791892915776,2.8282608695652063,3.245986703421432,
2020-06-22,2.4091702470461893,,2.9051223036985534,,,,1.5265605926674246,2.9068115942028867,3.224647316361273,
2020-06-23,2.4605934479054805,,2.9592784884654533,,,,1.540577513995875,2.9262318840579593,3.2488406032106325,
2020-06-24,2.4171589688507007,,2.9271530268158257,,,,1.5076608999452794,2.867246376811583,3.1161018323333827,
2020-06-25,2.4492481203007546,,2.9487555531766887,,,,1.51650039988214,2.9034782608695537,3.197600129722713,
2020-06-26,2.3739930182599385,,2.8826954985816022,,,,1.4338300290440713,2.8453623188405683,3.1125020269174595,
2020-06-29,2.42870569280344,,2.869325054862714,,,,1.4702719198552008,2.875942028985496,3.2733906275336424,
2020-06-30,2.448979591836738,,2.953294438794631,,,,1.492244391126826,2.9494202898550608,3.5018971947462245,
2020-07-01,2.4443474758324415,,3.0816250066905786,,,,1.5174474891610894,2.966666666666655,3.6310361602075516,
2020-07-02,2.4443474758324415,,3.0940427126264565,,,,1.5468388264511514,2.989275362318829,3.9197664991081513,
2020-07-06,2.5097341568206266,,3.272536530535786,,,,1.5781138190849016,3.0536231884057847,4.448127128263331,
2020-07-07,2.501946831364128,,3.211604132098704,,,,1.567874731658038,3.0181159420289734,4.507410410248088,
2020-07-08,2.5602175080558576,,3.298303270352732,,,,1.5822704886980679,3.0844927536231763,4.429641640992373,
2020-07-09,2.569347475832442,,3.4069796071294807,,,,1.598118449299154,3.106086956521727,4.521744770552936,
2020-07-10,2.57572502685285,,3.425574051276566,,,,1.61953319021762,3.0966666666666547,5.009404897032585,
2020-07-13,2.5638426423200897,,3.3228068297382687,,,,1.5913520225617712,3.0010144927536118,4.855067293659794,
2020-07-14,2.606270139634805,,3.30139699191779,,,,1.6004335564254744,3.0195652173912926,4.91908545484027,
2020-07-15,2.6241944146079517,,3.2209709361451626,,,,1.5962453171696762,3.0150724637681043,5.013815469434076,
2020-07-16,2.591903866809885,,3.211368623882678,,,,1.5941827671844087,2.955362318840568,4.866677476893133,
2020-07-17,2.58666756176155,,3.1707648664561403,,,,1.5962137475270444,2.9402898550724523,4.867326090481587,
2020-07-20,2.641178839957039,,3.4221912969009303,,,,1.6456623311024114,3.066666666666655,5.3283606291551715,
2020-07-21,2.604726100966706,,3.359513996681479,,,,1.6373279454476573,3.0253623188405685,5.086298037943886,
2020-07-22,2.6120435016111743,,3.3184285179039805,,,,1.6467251757376768,3.0688405797101335,5.164034376520179,
2020-07-23,2.493152524167565,,3.1970775571375087,,,,1.5961085153849388,2.9353623188405686,4.90698881141559,
2020-07-24,2.48697636949517,,3.2210137558208034,,,,1.5871216904491305,2.9173913043478152,4.595427274201386,
2020-07-27,2.545918367346942,,3.270577530375211,,,,1.6094519510039145,2.9543478260869453,4.993027403924103,
2020-07-28,2.504095059076265,,3.2118289353958183,,,,1.5823231047691206,2.927826086956511,4.78835738608723,
2020-07-29,2.5520945220193374,,3.2473692661778126,,,,1.60322220819127,2.9573913043478153,4.8617155829414544,
2020-07-30,2.5829752953813134,,3.2670127923781016,,,,1.6188597045081448,2.955072463768105,4.824031133452238,
2020-07-31,2.8533834586466202,,3.3877642776856005,,,,1.5658016584585595,2.971159420289844,4.640051889087069,
2020-08-03,2.9252819548872218,,3.3312530107584473,,,,1.5603401102832848,3.138260869565206,4.815955894275977,
2020-08-04,2.944817400644472,,3.3600920623026322,,,,1.550385149640106,3.091159420289844,4.8224420301605235,
2020-08-05,2.9554914070891547,,3.430958625488416,,,,1.5564780906680136,3.0860869565217284,4.816020755634822,
2020-08-06,3.058606337271754,,3.452336348552164,,,,1.583691122616492,3.1355072463768003,4.830809145451588,
2020-08-07,2.983686895810959,,3.390740245142647,,,,1.576766847665951,3.0794202898550616,4.711237230419969,
2020-08-10,3.0270542427497347,,3.370079751645885,,,,1.575135749463316,3.018115942028975,4.600518890870755,
2020-08-11,2.937030075187973,,3.2978322539206806,,,,1.558003956728543,2.947536231884048,4.457240149181118,
2020-08-12,3.0346401718582205,,3.3851522774715024,,,,1.5861009386707077,3.0317391304347723,5.042192313928967,
2020-08-13,3.0883458646616577,,3.3838462773644533,,,,1.596003283242834,3.02463768115941,5.257013134425157,
2020-08-14,3.0855934479054814,,3.369929882781142,,,,1.5833543797617546,3.027536231884048,5.3533646829901,
2020-08-17,3.077537593984966,,3.4067440989134545,,,,1.5955718314602014,3.047536231884048,5.953105237554717,
2020-08-18,3.103182062298607,,3.545993684097847,,,,1.63718062044871,3.065072463768106,6.119961083184683,
2020-08-19,3.107075725026856,,3.4903174008456928,,,,1.6254261901755274,3.0391304347825985,6.092200421598823,
2020-08-20,3.1760204081632684,,3.529807846705565,,,,1.6587216399377027,3.1098550724637577,6.492070698881131,
2020-08-21,3.3396885069817435,,3.5162661242841122,,,,1.6580060613713854,3.0872463768115836,6.648224420301594,
2020-08-24,3.3796321160043,,3.5406091098859966,,,,1.668087300585091,3.0969565217391195,6.532187449327053,
2020-08-25,3.3519065520945253,,3.5823904083926603,,,,1.6898703540009261,3.137246376811583,6.561829090319432,
