,Crypto Data,Crypto Data,Crypto Data,Crypto Data,Crypto Data,Stock Data,Stock Data,Stock Data,Stock Data,Stock Data
,BTC,ETH,LTC,XRP,ADA,AAPL,MSFT,AMZN,TSLA,GOOGL
,close,close,close,close,close,close,close,close,close,close
2021-03-13 00:00:00.000,57353.86147197248,1770.9361793697751,220.9580596914305,0.4404437709987498,1.0366312750554578,,,,,
2021-03-14 00:00:00.000,61315.197932766816,1927.7207203999014,226.8235603211887,0.46094646816105167,1.1022266932718396,,,,,
2021-03-15 00:00:00.000,59428.967566027764,1866.0715447008808,217.06120791800095,0.4430734609001456,1.0647770640531313,123.99,234.81,3081.68,707.94,2054.44
2021-03-16 00:00:00.000,55805.32924923426,1791.047851830107,200.92130304948006,0.43733356541721274,1.0313636409049007,125.57,237.71,3091.86,676.88,2083.89
2021-03-17 00:00:00.000,56830.253335076224,1808.5512173614395,201.09913709658724,0.4610837639261478,1.2457256808694213,124.76,237.04,3135.73,701.81,2082.22
2021-03-18 00:00:00.000,59014.92563205099,1828.7548332342565,206.70168198053813,0.47353270436981887,1.3830039530574736,120.53,230.72,3027.99,653.16,2021.34
2021-03-19 00:00:00.000,57922.40959262911,1780.1596459528505,200.8459412732784,0.47236193099787394,1.2367141494244955,119.99,230.35,3074.96,654.87,2026.96
2021-03-20 00:00:00.000,58243.27060892363,1817.1329628084297,200.94127221905256,0.46873997633363473,1.3019540528542999,,,,,
2021-03-21 00:00:00.000,58376.15847137206,1817.8601431294944,200.37440990838013,0.5275777913982836,1.20742530325912,,,,,
2021-03-22 00:00:00.000,57573.539344778685,1790.3780747526928,195.88001611089337,0.5188056655394946,1.1892303146494605,123.39,235.99,3110.87,670.0,2030.69
2021-03-23 00:00:00.000,54370.137557895185,1686.8911971580417,187.15184134978873,0.5466715495213489,1.1068807388708692,122.54,237.58,3137.5,662.16,2041.33
2021-03-24 00:00:00.000,54584.86994699455,1673.8591835627929,186.59199183265446,0.5539316085451409,1.127048197620845,120.09,235.46,3087.07,630.27,2032.53
2021-03-25 00:00:00.000,52526.86659704657,1581.631055931366,176.86385095035234,0.48641604303514624,1.0614525089773315,120.59,232.34,3046.26,640.39,2032.46
2021-03-26 00:00:00.000,51416.908304980054,1587.2979641585232,171.6507469257749,0.5114260573573015,1.0970046944351481,121.21,236.48,3052.03,618.71,2024.73
2021-03-27 00:00:00.000,55033.100480447036,1700.3668693581185,183.4496043791141,0.5674371524314464,1.2125889914628833,,,,,
2021-03-28 00:00:00.000,55832.418109618324,1713.8378756834459,184.1248996189021,0.5478679445266175,1.177853606059956,,,,,
2021-03-29 00:00:00.000,55728.10132780653,1689.0367982059097,184.17012219467884,0.5508514715605831,1.1911259337144882,121.39,235.24,3075.73,611.29,2045.79
2021-03-30 00:00:00.000,57634.92869447539,1817.626388088868,193.8623951599382,0.5658188175083124,1.2009593992210437,119.9,231.85,3055.29,635.62,2046.47
2021-03-31 00:00:00.000,58668.628336761,1840.294951985396,195.7333987399266,0.5665694123161319,1.2113713624549767,122.15,235.77,3094.08,667.93,2062.52
2021-04-01 00:00:00.000,58817.3738884188,1915.8325358462234,196.5051441183434,0.5738184047382427,1.1921924669843982,123.0,242.35,3161.0,661.75,2129.78
2021-04-02 00:00:00.000,58801.194843878126,1970.4711995232753,202.7400556535758,0.5706176387429038,1.1834326364912569,,,,,
2021-04-03 00:00:00.000,59060.02678333801,2134.101788297294,211.86207537489673,0.6044974611582614,1.190365048482589,,,,,
2021-04-04 00:00:00.000,57060.40665471088,2016.6672472930366,195.71964933352416,0.577287680424983,1.1657363156624991,,,,,
2021-04-05 00:00:00.000,58228.802623466196,2077.755212422407,202.57926997654562,0.6333526453068182,1.1834195167997104,125.9,249.07,3226.73,691.05,2218.96
2021-04-06 00:00:00.000,58706.81559311396,2097.7963827792596,220.1175929036179,0.9074547526990332,1.2138169649551138,126.21,247.86,3223.82,691.62,2209.26
2021-04-07 00:00:00.000,58062.17872433649,2115.0554517461082,237.5590833148832,1.097633770923746,1.255331700688716,127.9,249.9,3279.39,670.97,2239.03
2021-04-08 00:00:00.000,56134.41738866435,1989.1480619041722,220.26617134830127,0.9221401420253109,1.1771597102783828,130.36,253.25,3299.3,683.8,2250.43
2021-04-09 00:00:00.000,58065.644024815316,2081.3540625398964,226.4176743255437,1.050768096482137,1.2299092109601504,132.995,255.85,3372.2,677.02,2270.67
2021-04-10 00:00:00.000,58152.993262141834,2069.6677960855295,221.17164050623288,1.0249751336804138,1.2043891358213494,,,,,
2021-04-11 00:00:00.000,59979.39281571831,2142.7960653929085,252.6018714559594,1.3712758232576907,1.2177235066359833,,,,,
2021-04-12 00:00:00.000,59988.02095852983,2150.2651427927744,253.0180296020379,1.351951907269389,1.2648247544248652,131.37,255.83,3381.45,701.1,2245.18
2021-04-13 00:00:00.000,59911.020594847316,2142.476275865736,244.7248970572653,1.4634118897920012,1.3197904293394769,134.4026,258.49,3398.21,762.35,2253.21
2021-04-14 00:00:00.000,63576.676041048275,2304.3435163110134,266.2693362660043,1.7878726912934242,1.4224471217489127,132.03,255.81,3333.0,732.73,2241.92
2021-04-15 00:00:00.000,62807.12323259299,2429.6615277515734,278.6547867905345,1.837676647316653,1.4561052030119335,134.5,259.56,3378.63,738.7,2285.385
2021-04-16 00:00:00.000,63179.772446084695,2514.1684155812304,286.44997707098076,1.7570907728716414,1.4780712966375846,134.065,260.57,3398.46,739.395,2282.96
2021-04-17 00:00:00.000,61497.299569441195,2424.5538447081194,310.7300918317954,1.5693489075445954,1.4124246290475462,,,,,
2021-04-18 00:00:00.000,60273.86667694734,2345.266962776132,302.36320243653665,1.5483167850731618,1.3738415612752395,,,,,
2021-04-19 00:00:00.000,56288.94534001195,2245.7607533508544,273.61744820850424,1.4107717923413052,1.2783030449596209,134.88,258.91,3373.91,714.98,2290.73
2021-04-20 00:00:00.000,55721.166052695626,2168.032726735651,261.92515569580087,1.3148908238252734,1.194858148474349,133.12,258.28,3332.07,718.79,2277.22
2021-04-21 00:00:00.000,56294.728558586925,2324.2846872281943,261.6300066318854,1.37713483282225,1.2597323605466642,133.49,260.62,3361.56,743.91,2278.34
2021-04-22 00:00:00.000,54190.07026283405,2373.501344298211,259.8100043463348,1.3067888710923214,1.2092168286239078,131.94,257.17,3309.04,719.69,2252.52
2021-04-23 00:00:00.000,51965.5664304852,2426.0711497906045,254.09288406310094,1.1731372843894372,1.1491945493673954,134.32,261.15,3340.88,729.4,2299.93
2021-04-24 00:00:00.000,51191.1246964079,2364.2312036020908,240.68226454821024,1.1661328150232613,1.1566286917601423,,,,,
2021-04-25 00:00:00.000,50133.1073963654,2212.8437976342047,224.98060131731327,1.0525470478085406,1.1110808206966274,,,,,
2021-04-26 00:00:00.000,48981.4413932161,2307.35532084471,223.95240686029445,1.0348180008169663,1.0846330548696723,134.72,261.55,3409.0,738.2,2309.93
2021-04-27 00:00:00.000,53978.80554728962,2532.3868028851084,246.8408052326986,1.3602811624977584,1.2346524846888531,134.39,261.97,3417.43,704.74,2290.98
2021-04-28 00:00:00.000,54991.81484262107,2647.158189660288,258.8552610979973,1.4012503983945843,1.3051147413790254,133.58,254.56,3458.5,694.4,2359.04
2021-04-29 00:00:00.000,54810.6138506792,2748.7845851218613,258.9089978311237,1.3622756938570046,1.333556355988168,133.48,252.51,3471.31,677.0,2392.76
2021-04-30 00:00:00.000,53596.70402266675,2757.497552304977,255.7900201528906,1.3978073532674413,1.3151260010143138,131.46,252.18,3467.42,709.44,2353.5
2021-05-01 00:00:00.000,57828.511814425874,2776.70371169874,271.3599667809417,1.592106469985735,1.353730164193398,,,,,
2021-05-02 00:00:00.000,57812.96915967891,2944.9169473185057,276.5434067487808,1.6541179641605637,1.3537288097536035,,,,,
2021-05-03 00:00:00.000,56600.74528738432,2953.2973480804735,269.23111963398947,1.561172380895276,1.3280888220098832,132.54,251.86,3386.49,684.9,2343.08
2021-05-04 00:00:00.000,57200.30029871162,3439.8550695192603,294.84475436851665,1.5572160443626692,1.359142632925402,127.85,247.79,3311.87,673.6,2306.83
2021-05-05 00:00:00.000,53464.37021950372,3245.663148933579,305.67925482695676,1.387454800867085,1.2779659806591444,128.1,246.47,3270.54,670.94,2314.77
2021-05-06 00:00:00.000,57432.100227087576,3524.562728476055,356.13619971223903,1.6140228560739238,1.4802017889602712,129.72,249.71,3306.37,663.7,2337.18
2021-05-07 00:00:00.000,56507.759439869595,3495.0758690360576,354.9212999944689,1.6022779267397156,1.6581492633491175,130.21,252.46,3291.61,672.37,2351.93
2021-05-08 00:00:00.000,57361.56904328887,3493.534500000208,347.3098232910756,1.5834040495790822,1.651883984389271,,,,,
2021-05-09 00:00:00.000,58771.881689509355,3912.7429165968124,345.64460849160116,1.5646144361837921,1.6160806488867332,,,,,
2021-05-10 00:00:00.000,58213.926293744385,3932.754068170969,384.67161849012064,1.5331757649769135,1.7740322694519541,126.85,247.18,3190.49,629.04,2291.75
2021-05-11 00:00:00.000,55901.66759456145,3979.6086519212827,361.76524540354876,1.3997437570206521,1.6511431667688945,125.91,246.23,3223.91,617.2,2270.06
2021-05-12 00:00:00.000,56928.97235660158,4182.790285752286,377.68877917596234,1.4766660629758201,1.767170172938632,122.82,239.03,3153.45,589.8903,2200.25
2021-05-13 00:00:00.000,50004.76218313686,3906.108903329409,308.5737448416146,1.2870709951618722,1.5682193343010113,124.94,242.98,3162.61,571.4,2229.05
2021-05-14 00:00:00.000,49972.795398372444,3750.3415950592753,316.6895287465786,1.359471149169653,1.9425928379832862,127.45,248.15,3222.9,589.72,2278.38
2021-05-15 00:00:00.000,49913.26314398822,4088.73170832043,326.4188068850081,1.4079242908866674,2.0084971185028992,,,,,
2021-05-16 00:00:00.000,46780.902304688214,3659.9218442136184,299.0742818754341,1.476855373302116,2.1709620318261655,,,,,
2021-05-17 00:00:00.000,46585.06413538846,3602.0048969299023,297.556124675502,1.459941089872939,2.286208576781481,126.27,245.18,3270.39,576.83,2288.92
2021-05-18 00:00:00.000,43780.82559782485,3288.2298872378637,283.66511206392664,1.4867235149958233,2.03065787758286,124.85,243.08,3232.28,577.87,2262.47
2021-05-19 00:00:00.000,43091.04144756922,3399.0492796569383,295.49223487547397,1.5980937497920007,2.0127268590572336,124.69,243.12,3231.8,563.46,2271.5
2021-05-20 00:00:00.000,37287.39140242737,2505.014945945662,190.7118310810107,1.0857565408286391,1.5173694336333208,127.31,246.48,3247.68,586.78,2306.95
2021-05-21 00:00:00.000,40437.73009625558,2778.279660560299,210.3438647349737,1.1756440637168841,1.7936575361351923,125.43,245.17,3203.08,580.88,2294.13
2021-05-22 00:00:00.000,37339.63420134628,2419.1032171150196,178.9349876942463,1.0004511919230625,1.547123576365413,,,,,
2021-05-23 00:00:00.000,37520.31767547438,2306.371266867117,169.8961627926336,0.9073386931415942,1.46893510816599,,,,,
2021-05-24 00:00:00.000,34977.527801962424,2120.0373745099428,143.98704887035507,0.800098165342829,1.32881807075249,127.1,250.78,3244.99,606.44,2361.04
2021-05-25 00:00:00.000,38642.4422973396,2640.1596323488234,183.36560137477522,0.985859021990727,1.543146196143331,126.9,251.72,3259.05,604.69,2362.87
2021-05-26 00:00:00.000,38210.80521759389,2695.4778071496326,182.38264246486025,0.9692612688740199,1.5463792548176887,126.85,251.49,3265.16,619.13,2380.31
2021-05-27 00:00:00.000,39406.934244116186,2882.483407624011,199.14564781176136,1.0332068928012161,1.7772759637277098,125.28,249.31,3230.11,630.85,2362.68
2021-05-28 00:00:00.000,38642.89555434217,2742.990862697615,193.6718954334085,0.9715671557185841,1.6505212051376155,124.61,249.68,3223.07,625.22,2356.85
2021-05-29 00:00:00.000,35710.220936529884,2433.328865728611,176.4765715413097,0.8956220322743995,1.5153831388326355,,,,,
2021-05-30 00:00:00.000,34775.07941347281,2294.626285512794,164.68901382262814,0.8344659624076278,1.4156847474142424,,,,,
2021-05-31 00:00:00.000,35714.75202018067,2395.8532280027384,170.872043179641,0.9054699787114087,1.576846577725261,,,,,
2021-06-01 00:00:00.000,37340.6792659422,2708.429865793973,187.46618451447392,1.0414131362201615,1.7438235627778673,124.28,247.4,3218.65,623.9,2381.18
2021-06-02 00:00:00.000,36680.06820180283,2632.6565998696506,183.1496902695035,1.0113344632384653,1.7383409999107473,125.06,247.3,3233.99,605.12,2370.59
2021-06-03 00:00:00.000,37685.71798174826,2717.1540367097723,188.0478628206549,1.0250645299812036,1.7580638632608245,123.54,245.71,3187.01,572.84,2347.58
2021-06-04 00:00:00.000,39151.316183800314,2858.27670209791,194.22958640038814,1.0507204617977066,1.8410805442290892,125.89,250.79,3206.22,599.05,2393.57
2021-06-05 00:00:00.000,36938.72031139185,2694.4976666790503,179.20742035380832,0.9706847900041895,1.7101556197648238,,,,,
2021-06-06 00:00:00.000,35546.98596483364,2624.7689150594238,172.8465357041407,0.9233783109950389,1.6590579060151422,,,,,
2021-06-07 00:00:00.000,35834.4744744042,2711.5479390111605,176.25219239541119,0.941945875377369,1.6806272700500997,125.9,253.81,3198.01,605.13,2402.3
2021-06-08 00:00:00.000,33451.38340714534,2580.5355800598445,160.83800409113186,0.8545223211275653,1.553099912971366,126.74,252.57,3264.11,603.59,2398.44
2021-06-09 00:00:00.000,33557.15068309184,2528.022300878691,161.01685097358848,0.8757601965321159,1.5814104630520178,127.13,253.59,3281.15,598.78,2407.94
2021-06-10 00:00:00.000,37553.64375851888,2620.6253893038547,172.68540133195464,0.911214403091132,1.6219127316031021,126.11,257.24,3349.65,610.12,2435.13
2021-06-11 00:00:00.000,36903.304906778896,2486.600068788676,168.00072493291285,0.8748163077058673,1.5319682068049147,127.35,257.89,3346.83,609.89,2430.2
2021-06-12 00:00:00.000,37289.43252210222,2356.6347741896757,162.4583570397106,0.8471675674249741,1.4373236110221328,,,,,
2021-06-13 00:00:00.000,35666.14977877309,2379.991747950219,162.0647476247141,0.8350156355659321,1.4829614857601388,,,,,
2021-06-14 00:00:00.000,39147.70567879997,2517.771695525423,171.35388638497415,0.8860264997320967,1.5668237245333339,130.48,259.89,3383.87,617.69,2448.91
2021-06-15 00:00:00.000,40624.51305316154,2587.381610979154,179.4399153620851,0.8928141249740629,1.5744303353837603,129.64,258.36,3383.13,599.36,2428.39
2021-06-16 00:00:00.000,40378.20254971114,2561.1883309320033,175.94146679833224,0.872464326158809,1.5665343287257434,130.15,257.38,3415.25,604.87,2415.45
2021-06-17 00:00:00.000,38321.454656574206,2365.872786190649,165.46280612733372,0.8358306490753268,1.4796210209140048,131.79,260.9,3489.24,616.6,2434.87
2021-06-18 00:00:00.000,38193.619141943964,2380.744519633922,166.9457542673816,0.8448349081677214,1.4874866373296805,130.46,259.43,3486.9,623.31,2402.22
2021-06-19 00:00:00.000,35881.11137137543,2231.554315497782,156.0924291679616,0.7983270674267462,1.419139968156482,,,,,
2021-06-20 00:00:00.000,35581.64226773201,2176.308536317709,153.16409426458608,0.761459550633087,1.390227052457961,,,,,
2021-06-21 00:00:00.000,35787.07740523232,2251.5605593660407,155.13342643666627,0.7770463247906351,1.4346691385403145,132.3,262.63,3453.96,620.83,2436.25
2021-06-22 00:00:00.000,31711.935467727006,1900.1222998935382,125.99259118847003,0.6186567449822078,1.1831495335156843,133.98,265.51,3505.44,623.71,2446.61
2021-06-23 00:00:00.000,32507.738707026845,1875.3576944712033,119.10841716268864,0.5517693616839368,1.147977647629035,133.7,265.275,3503.82,656.57,2442.54
2021-06-24 00:00:00.000,33702.61779371396,1971.1059779809414,128.8574341691629,0.6426176789007471,1.2483605486687026,133.41,266.69,3449.08,679.82,2450.0
2021-06-25 00:00:00.000,34675.44910530336,1990.0761511910587,134.2903570787059,0.6716012213547248,1.3566973909443236,133.11,265.02,3401.46,671.87,2450.17
2021-06-26 00:00:00.000,31943.136467863093,1833.4631609981645,127.62928822114783,0.620105198108627,1.276922563262108,,,,,
2021-06-27 00:00:00.000,32023.973901774916,1817.047665540675,125.78401171528697,0.611711687348678,1.248080657285364,,,,,
2021-06-28 00:00:00.000,34607.293274083386,1973.9268648383472,131.98895668696483,0.6507132008769695,1.3425243876590351,134.78,268.72,3443.89,688.72,2450.72
2021-06-29 00:00:00.000,34556.8421269449,2087.5187237874175,137.79527695877204,0.6488563939917608,1.3318537800819263,136.33,271.4,3448.14,680.76,2445.45
2021-06-30 00:00:00.000,35968.993667970346,2169.400067865984,144.07760228365188,0.706366183889607,1.3712344901616829,136.96,270.9,3440.16,679.7,2441.79
2021-07-01 00:00:00.000,35171.486304850056,2279.354161419647,144.40196945117387,0.6996532766642078,1.3851628348268006,137.27,271.6,3432.97,677.92,2448.89
2021-07-02 00:00:00.000,33677.566235922626,2121.657900633364,138.13808637459368,0.6638724587724228,1.337624786685416,139.96,277.65,3510.98,678.9,2505.15
2021-07-03 00:00:00.000,33950.786555181,2157.880584866453,137.5266046447976,0.6546725767914099,1.3950917178971345,,,,,
2021-07-04 00:00:00.000,34729.89077801021,2228.532398568573,140.31079503828755,0.6747676923040596,1.4096155624434996,,,,,
2021-07-05 00:00:00.000,35394.213074080915,2329.004750998825,145.48302674896732,0.6968995104043215,1.45668654476562,,,,,
2021-07-06 00:00:00.000,33928.13421837147,2217.3018530598792,138.41518025406407,0.6590399913108745,1.4148843591874958,142.02,277.66,3675.74,659.58,2523.8
2021-07-07 00:00:00.000,34149.98981477412,2320.6549288317,138.5634001637092,0.6662899993882386,1.4136635303619376,144.57,279.93,3696.58,644.65,2529.48
2021-07-08 00:00:00.000,33932.25463831538,2317.23694270242,137.75683223258153,0.6530460312591974,1.4019197477829792,143.24,277.42,3731.41,652.81,2500.88
2021-07-09 00:00:00.000,32933.578199292395,2126.4424673902267,132.18260318024963,0.6247610645746885,1.3468246740938277,145.11,277.94,3719.34,656.95,2510.37
2021-07-10 00:00:00.000,33971.297749757956,2156.5809569525845,135.1155296389191,0.6424991973732445,1.3563414559246603,,,,,
2021-07-11 00:00:00.000,33704.53847440508,2123.0585974934124,134.31769277878755,0.6287264607906748,1.3414118788967055,,,,,
2021-07-12 00:00:00.000,34299.938016517444,2144.0142572722566,134.2031777449341,0.6385084267793238,1.3486761116535069,144.5,277.32,3718.55,685.7,2539.51
2021-07-13 00:00:00.000,33262.6543524462,2042.4991866143628,133.8237508866662,0.6336448787059497,1.3197392357531657,145.64,280.98,3677.36,668.54,2546.83
2021-07-14 00:00:00.000,32676.38380096018,1944.3950166372085,131.23261821822342,0.6199605865682292,1.264671768275158,149.15,282.51,3681.68,653.38,2564.74
2021-07-15 00:00:00.000,32878.50187357147,1997.6633136705987,131.21232187326024,0.6227052156887538,1.264296012589953,148.48,281.03,3631.2,650.6,2540.1
2021-07-16 00:00:00.000,31726.038833909817,1910.7269516309964,125.52687357315457,0.5967255195676217,1.2257252640796457,146.39,280.75,3573.63,644.22,2539.4
2021-07-17 00:00:00.000,31399.653128682126,1874.2002496808186,121.24810733694065,0.5913725404424245,1.17157289130684,,,,,
2021-07-18 00:00:00.000,31588.6713510167,1899.8427500663568,120.19122490490288,0.5852641997905791,1.1759484192387804,,,,,
2021-07-19 00:00:00.000,31919.393922554555,1905.723382843169,119.97908163674099,0.5897955823329759,1.1900065239474007,142.45,277.01,3549.59,646.22,2491.56
2021-07-20 00:00:00.000,30928.211908849244,1824.929392091902,113.66858658774687,0.5601383605955838,1.127989501793584,146.15,279.32,3573.19,660.5,2524.19
2021-07-21 00:00:00.000,29971.903783612062,1794.973425186835,107.82353395941787,0.5323514543433043,1.0600641556948065,145.4,281.4,3585.2,655.29,2550.98
2021-07-22 00:00:00.000,32383.78112696872,2003.7239214521073,118.24795114382209,0.5737055813634152,1.1763500815292975,146.8,286.14,3638.03,649.26,2568.43
2021-07-23 00:00:00.000,32409.499767175417,2027.5334479167045,121.10550765969118,0.5950738476348508,1.188191868090006,148.56,289.67,3656.64,643.38,2660.3
2021-07-24 00:00:00.000,33455.55127272261,2117.154607794504,124.2342238711515,0.6094632044963907,1.203239820067367,,,,,
2021-07-25 00:00:00.000,34213.59993217662,2183.627414557696,125.71866893668708,0.6110446430727691,1.2307501718097118,,,,,
2021-07-26 00:00:00.000,35456.124660766836,2209.4993601030114,128.37733378607533,0.6125591728144815,1.2351203934552801,148.99,289.05,3699.82,657.62,2680.7
2021-07-27 00:00:00.000,37281.91809217662,2230.212067673471,130.95824543918272,0.623983788986763,1.2550594474349008,146.77,286.54,3626.39,644.78,2638.0
2021-07-28 00:00:00.000,39076.59377063225,2292.579636803809,133.69226045951567,0.6422631283228032,1.2728403706064877,144.98,286.22,3630.32,646.98,2721.88
2021-07-29 00:00:00.000,40031.19824444798,2299.689405936291,140.05207883476075,0.7242550876175754,1.2840181960693164,145.64,286.5,3599.92,677.35,2715.55
2021-07-30 00:00:00.000,39977.75693922764,2383.443259961735,141.5713332527159,0.7497844962597139,1.2883957205235752,145.86,284.91,3327.59,687.2,2694.53
2021-07-31 00:00:00.000,41936.261478677225,2462.3999826480103,145.8541556975912,0.7543775937140769,1.3060900930002883,,,,,
2021-08-01 00:00:00.000,41754.16660435275,2541.674599365905,145.28828035046652,0.7502964501644548,1.3257156233777587,,,,,
2021-08-02 00:00:00.000,39914.82975848789,2555.408178513038,140.80678209368656,0.7269649380557404,1.3116274121048137,145.52,284.82,3331.48,709.67,2697.09
2021-08-03 00:00:00.000,39278.766508103676,2611.6730699481845,141.67155315732666,0.7416943188793625,1.314092238745016,147.36,287.12,3366.24,709.74,2712.6
2021-08-04 00:00:00.000,38368.35401197897,2521.268474889094,138.55919653556384,0.7170384074303042,1.3697179207188233,146.95,286.51,3354.72,710.92,2702.51
2021-08-05 00:00:00.000,39751.58457509862,2724.5322427136302,142.7558527011646,0.7314367904089276,1.3781957776839509,147.06,289.52,3375.99,714.63,2725.03
2021-08-06 00:00:00.000,40825.381940449704,2821.649692746136,143.33057178225835,0.734172412850372,1.385936279491975,146.14,289.46,3344.94,699.1,2714.77
2021-08-07 00:00:00.000,42802.13717474142,2888.7322742752317,147.93392371072537,0.7458480786964081,1.4027984009150392,,,,,
2021-08-08 00:00:00.000,44647.57760300116,3151.2175169176753,155.85634289080252,0.8163899784247708,1.4783359788246955,,,,,
2021-08-09 00:00:00.000,43753.217862646314,3012.3085592702105,149.52742958363368,0.7812431839912185,1.4257873881828491,146.09,288.33,3341.87,713.76,2738.26
2021-08-10 00:00:00.000,46311.00189857689,3163.0646551948857,166.36742842205203,0.8160049567711566,1.477904560739093,145.6,286.44,3320.68,709.99,2736.14
2021-08-11 00:00:00.000,45639.51401890709,3147.842995401753,165.72075047760234,0.8538180389687648,1.676304667441845,145.86,286.95,3292.11,707.82,2725.58
2021-08-12 00:00:00.000,45652.06012506926,3166.6472179679286,171.0906980431037,1.0058872545464765,1.7986772452507245,148.89,289.81,3303.5,722.25,2743.88
2021-08-13 00:00:00.000,44495.20979327958,3048.4126816864195,165.45903474558477,0.9659471173643737,1.8076602778206021,149.1,292.85,3293.97,717.17,2754.55
2021-08-14 00:00:00.000,47717.27052766495,3323.19799054098,183.51082956106092,1.0882573655865535,2.1375385491756944,,,,,
2021-08-15 00:00:00.000,47088.85313451467,3268.5481770314927,182.37224930761167,1.2768123622747267,2.19131066979564,,,,,
2021-08-16 00:00:00.000,47025.00323011282,3309.7549104132368,184.51942818679902,1.2817798754722616,2.1672565731236513,151.12,294.6,3298.99,686.17,2766.19
2021-08-17 00:00:00.000,46031.75754362583,3153.583683763619,178.55215295507665,1.1918799071113604,2.079365370010542,150.19,293.08,3241.96,665.71,2733.23
2021-08-18 00:00:00.000,44534.454854219905,3007.1440271712713,168.39445289264123,1.0944855705972716,1.9222342258147989,146.36,290.73,3201.22,688.99,2708.98
2021-08-19 00:00:00.000,45015.46554608543,3037.230251196439,168.1720164917863,1.1558972500791076,2.1184219304391667,146.7,296.77,3187.75,673.47,2713.6
2021-08-20 00:00:00.000,46745.03462296988,3144.8184367851927,174.80180296053743,1.1852489496278933,2.292461499494057,148.19,304.36,3199.95,680.26,2748.59
2021-08-21 00:00:00.000,49195.87860189616,3276.9698366433354,183.2708294533336,1.2584294715021178,2.45572095050977,,,,,
2021-08-22 00:00:00.000,48933.689151311635,3224.0004601521537,180.24652136301282,1.2197381897444493,2.441308584595027,,,,,
2021-08-23 00:00:00.000,49250.54486971799,3243.4863583537394,185.57933268149694,1.2246487645120476,2.6628666921343758,149.71,304.65,3265.87,706.3,2800.83
2021-08-24 00:00:00.000,49518.57748790696,3320.4091697810586,187.04851414210248,1.2487668631389008,2.9145023754369745,149.62,302.62,3305.78,708.49,2825.23
2021-08-25 00:00:00.000,47940.6079149608,3177.6637963046905,173.7467616491553,1.1458793612657157,2.7450346597346518,148.36,302.01,3299.18,711.2,2841.58
2021-08-26 00:00:00.000,49002.70376627545,3231.4414517287996,178.02832560623148,1.170876776871693,2.7378837504908593,147.54,299.09,3316.0,701.16,2828.81
2021-08-27 00:00:00.000,47229.070650876114,3122.971797237849,169.5180560081577,1.0955133852336967,2.580371935128425,148.6,299.72,3349.63,711.92,2880.08
2021-08-28 00:00:00.000,49083.10330586219,3267.539434750998,175.83486006887645,1.1805811945514972,2.93442218478271,,,,,
2021-08-29 00:00:00.000,48936.537254142204,3245.430222387629,175.64062407803442,1.14848558655292,2.8538529166605002,,,,,
2021-08-30 00:00:00.000,48907.27073106221,3233.383151693551,174.98879456122884,1.1440525854699375,2.8608650199858143,153.12,303.59,3421.57,730.91,2891.81
2021-08-31 00:00:00.000,47124.25422469402,3232.7338632854617,167.95684016784602,1.106189235053155,2.729839087760661,151.83,301.88,3470.79,735.72,2893.95
2021-09-01 00:00:00.000,47335.42029920565,3440.5623358869034,171.77547863534423,1.191610433585163,2.785254233804498,152.51,301.83,3479.0,734.09,2904.31
2021-09-02 00:00:00.000,48823.05520964915,3790.6139962215557,181.11743498435027,1.2318568493947302,2.863490759015673,153.65,301.15,3463.12,732.39,2865.74
2021-09-03 00:00:00.000,49338.78465183332,3793.3007433464186,183.83166664069432,1.2573255129034822,2.9649869383184746,154.3,301.14,3478.05,733.57,2874.79
2021-09-04 00:00:00.000,49934.5282762881,3936.1633916244464,212.3519400527542,1.291252384471998,2.96707544958908,,,,,
2021-09-05 00:00:00.000,50013.02994694588,3894.937511605067,213.21880325244888,1.2532249149224715,2.8383566732607424,,,,,
2021-09-06 00:00:00.000,51696.206431317885,3950.270344526561,229.3239438418851,1.2984832643777857,2.9111968759715467,,,,,
2021-09-07 00:00:00.000,52739.800166345514,3943.256785301908,220.10328853325717,1.3911304469034182,2.84108679445392,156.69,300.18,3509.29,752.92,2885.61
2021-09-08 00:00:00.000,46995.16417095979,3440.3417568365676,178.4445909458318,1.131348061182022,2.510399694165375,155.11,300.21,3525.5,753.87,2873.82
2021-09-09 00:00:00.000,46085.02861578186,3496.859022996073,179.3006525594279,1.1056689280662244,2.4771529159609793,154.07,297.25,3484.16,754.86,2870.82
2021-09-10 00:00:00.000,46518.94118660236,3435.97993265133,180.86431975960545,1.0912461914893277,2.518800289012154,148.97,295.71,3469.15,736.27,2817.52
2021-09-11 00:00:00.000,44802.60640249699,3209.915696090501,173.8959910922053,1.0535526974723732,2.3770169255943054,,,,,
2021-09-12 00:00:00.000,45196.488277558245,3268.1041621348804,178.74764607286275,1.0752209314359358,2.6135386010300583,,,,,
2021-09-13 00:00:00.000,46195.21830082935,3417.839366766938,183.4489073132636,1.1169842609284972,2.5979163349567953,149.55,296.99,3457.17,743.0,2846.65
2021-09-14 00:00:00.000,45139.83396873267,3301.186776828727,180.18020711088525,1.068604148677846,2.4157478253065485,148.12,299.79,3450.0,744.49,2850.89
2021-09-15 00:00:00.000,47135.43199562694,3425.2508733748823,183.2460085966746,1.096311313495669,2.399444430468812,149.03,304.82,3475.79,755.83,2888.59
