date,BTC,ETH,BNB,XRP,ADA
14/07/2019,11418.51186,270.3147612,31.5727651,0.333168088,0.067181824
15/07/2019,10285.46111,227.1220727,28.43309611,0.30641318,0.059465709
16/07/2019,10911.34516,230.1801941,28.36724993,0.309740953,0.05863966
17/07/2019,9538.827124,199.9405219,25.20107504,0.297860397,0.052113581
18/07/2019,9657.303101,210.8385371,27.54721821,0.310882732,0.054939917
19/07/2019,10636.15573,226.3035343,29.09426542,0.322692326,0.058716376
20/07/2019,10536.56585,221.113741,29.10330128,0.320388963,0.059842566
21/07/2019,10774.28114,228.9648041,31.07522343,0.334611734,0.063023956
22/07/2019,10607.46356,226.1534077,30.3923033,0.330939092,0.061312719
23/07/2019,10343.31814,217.6525617,30.73883061,0.322303962,0.059987636
24/07/2019,9936.380762,213.5021516,29.57406677,0.31101459,0.055693226
25/07/2019,9799.306313,217.1977777,29.02233201,0.312081839,0.056397027
26/07/2019,9878.231933,219.487791,28.87914025,0.312973727,0.058352175
27/07/2019,9845.999447,219.5824326,28.88800672,0.322659081,0.06260968
28/07/2019,9447.678401,206.5317729,27.6373154,0.309491457,0.059851848
29/07/2019,9534.755427,211.2297537,27.73059672,0.311714801,0.059443672
30/07/2019,9510.593552,210.8235165,27.01669153,0.310001536,0.060334208
31/07/2019,9568.437452,209.6462607,26.71307181,0.317124588,0.059833128
1/08/2019,10062.99629,218.6130855,27.72323251,0.319898064,0.063978798
2/08/2019,10361.312,216.6304207,28.73351771,0.31579156,0.058597559
3/08/2019,10529.17191,217.7954621,27.86824682,0.312632741,0.057603598
4/08/2019,10791.20052,221.4161188,27.72111324,0.315813209,0.057582696
5/08/2019,10951.59383,221.9881529,27.37379341,0.31872971,0.056201082
6/08/2019,11818.52553,232.8236835,27.84979481,0.321464413,0.056482893
7/08/2019,11510.16415,227.0207111,27.63965623,0.313263716,0.053764487
8/08/2019,11970.65756,226.4011932,29.58785562,0.312065528,0.051870009
9/08/2019,12024.33157,221.9958862,31.39623532,0.309097744,0.052513001
10/08/2019,11852.56161,210.153619,29.74078592,0.296666103,0.047608446
11/08/2019,11327.84264,206.5046255,29.59351225,0.298464646,0.051977494
12/08/2019,11549.99835,216.4855806,30.21945445,0.303054503,0.055142334
13/08/2019,11381.24136,211.1131413,30.14741802,0.300436008,0.052964319
14/08/2019,10903.65499,209.2657371,29.42439973,0.297480068,0.052881837
15/08/2019,10016.21739,185.6553006,26.8605482,0.262775906,0.046872257
16/08/2019,10295.87714,188.1527812,28.08213543,0.264510355,0.04754609
17/08/2019,10324.9936,185.1532436,27.46621678,0.261029663,0.04667194
18/08/2019,10224.21871,185.7600411,27.45044934,0.265744705,0.047370463
19/08/2019,10309.87244,194.3573676,27.88234933,0.2820286,0.05066439
20/08/2019,10895.97184,202.9597508,28.86852453,0.282565699,0.050194544
21/08/2019,10743.78931,196.2727473,28.02916643,0.274295235,0.049183992
22/08/2019,10124.05821,187.0161891,26.91143437,0.266513028,0.047164803
23/08/2019,10127.78986,191.521196,27.04457597,0.271077778,0.049400805
24/08/2019,10385.50909,194.2093874,26.99491364,0.276145462,0.04970245
25/08/2019,10145.01248,190.5557509,26.29080329,0.268681552,0.05016237
26/08/2019,10090.06158,186.322369,26.04408291,0.269789057,0.049450926
27/08/2019,10334.91185,188.3772575,26.02882082,0.269653922,0.0496065
28/08/2019,10167.88939,186.9706849,25.59875634,0.269445005,0.049900656
29/08/2019,9753.487049,173.0270357,23.47066269,0.257131402,0.045968457
30/08/2019,9485.141424,168.799165,21.78184137,0.25583109,0.044607531
31/08/2019,9588.987502,168.6708884,22.19285664,0.255914764,0.044799463
1/09/2019,9607.289264,172.0729693,21.13552442,0.25775898,0.044880548
2/09/2019,9729.266232,170.7275451,21.43861011,0.256974798,0.044494427
3/09/2019,10323.02266,177.716479,22.66034131,0.260357084,0.04535423
4/09/2019,10620.16519,178.8264778,22.39700078,0.262960753,0.046599078
5/09/2019,10573.51518,174.7762755,21.64017798,0.25897657,0.045420154
6/09/2019,10570.24994,174.1938101,22.71198592,0.256160821,0.044424659
7/09/2019,10350.74833,169.4228669,22.18233353,0.252131406,0.044309505
8/09/2019,10461.54773,177.8525889,22.40526156,0.259424706,0.045820841
9/09/2019,10404.3339,181.4839321,22.41198332,0.262062719,0.046525765
10/09/2019,10321.93161,181.0146562,22.13222323,0.259124653,0.046812261
11/09/2019,10121.1023,180.1493915,21.79884095,0.258897243,0.046553438
12/09/2019,10150.71002,178.0829498,20.74363471,0.255740114,0.044897601
13/09/2019,10401.31992,181.0108361,20.80205015,0.25435742,0.045334945
14/09/2019,10355.6269,181.211945,20.79882403,0.255334698,0.045757684
15/09/2019,10349.55196,188.3056816,21.00328638,0.260964121,0.046453263
16/09/2019,10305.67502,189.2550463,20.37333835,0.260761814,0.04663602
17/09/2019,10268.4217,197.6069164,20.23666804,0.260945504,0.047096485
18/09/2019,10203.07105,209.211163,21.10007902,0.284646248,0.04900354
19/09/2019,10158.85452,210.2490737,22.07089602,0.311613265,0.052793434
20/09/2019,10253.23237,221.742926,21.52942091,0.302522606,0.0525121
21/09/2019,10178.44257,217.9534438,21.27494602,0.294264745,0.051982355
22/09/2019,9997.199888,215.3452396,20.95286239,0.28907728,0.051766193
23/09/2019,10041.3042,211.6175384,20.38631763,0.279102104,0.049224054
24/09/2019,9699.504938,201.0033775,19.29556545,0.26844231,0.046404579
25/09/2019,8702.713528,168.6735796,16.53914949,0.23664579,0.038744916
26/09/2019,8446.244116,170.2888677,16.06705841,0.245195658,0.039134452
27/09/2019,8098.80982,166.2168032,15.3051458,0.242565927,0.037974122
28/09/2019,8183.482348,173.904949,15.63615195,0.242223119,0.039139465
29/09/2019,8225.110372,174.0797054,15.76252386,0.242072044,0.038690642
30/09/2019,8064.380983,169.6894748,15.25344192,0.239713945,0.037323732
1/10/2019,8271.290855,179.757162,15.77401865,0.255268308,0.038790466
2/10/2019,8366.503906,180.6324408,15.8514,0.252960816,0.039347291
3/10/2019,8350.132163,180.5789306,15.86491201,0.252855651,0.039328027
4/10/2019,8176.354679,176.8585256,15.65866961,0.252275917,0.039650599
5/10/2019,8156.519554,175.8631537,15.64022111,0.251874518,0.03933978
6/10/2019,8140.242484,176.2772566,15.69854316,0.253062916,0.03966859
7/10/2019,7890.23435,170.4471063,15.06997806,0.254291687,0.03887955
8/10/2019,8182.251593,180.1442476,16.06478775,0.274047312,0.041318058
9/10/2019,8180.69113,180.7897933,15.99944075,0.27688641,0.041191998
10/10/2019,8573.060086,193.3399378,17.77170675,0.280870085,0.042480724
11/10/2019,8561.519329,191.0410866,17.56544647,0.271400437,0.041624969
12/10/2019,8277.848351,180.5524491,16.56807402,0.267809964,0.040235606
13/10/2019,8308.470967,179.9465357,17.23583268,0.271985669,0.04041953
14/10/2019,8289.497237,181.2872473,18.25621591,0.276602726,0.041190202
15/10/2019,8347.35035,186.6160675,18.40484368,0.295899761,0.041645501
16/10/2019,8175.863112,180.7456308,18.39617918,0.28804794,0.039663941
17/10/2019,8010.30218,175.0540694,17.76674876,0.283363567,0.038577632
18/10/2019,8079.931459,177.4769186,18.50818812,0.301254936,0.039306434
19/10/2019,7957.314094,172.8862606,18.21355533,0.294663212,0.038050611
20/10/2019,7949.802269,171.8524104,18.17863797,0.291487741,0.038972906
21/10/2019,8208.362622,175.2121086,18.43996487,0.293881359,0.039480393
22/10/2019,8220.918531,174.3544961,18.27088497,0.292285899,0.039207768
23/10/2019,8045.294247,171.4265472,18.19730403,0.290843027,0.038693172
24/10/2019,7468.532532,161.5840436,16.66083056,0.273818108,0.036379233
25/10/2019,7433.915346,160.6783914,16.98169326,0.276042393,0.037348785
26/10/2019,8652.03003,181.4531916,18.56408198,0.297170004,0.041097604
27/10/2019,9217.236032,179.5352701,18.86327372,0.293984678,0.040613505
28/10/2019,9502.020114,183.5808998,19.26559391,0.2967535,0.04207839
29/10/2019,9239.897284,181.8617999,19.87127423,0.294847121,0.042246654
30/10/2019,9407.163351,190.5059609,20.67375755,0.301284782,0.043310505
31/10/2019,9171.874474,183.1337515,20.02276024,0.295126556,0.041746575
1/11/2019,9151.824594,182.7557012,19.93330519,0.294531579,0.041361455
2/11/2019,9233.413802,183.0641915,20.04647033,0.291656586,0.042176822
3/11/2019,9302.834618,183.2156817,20.20488389,0.295297264,0.042456793
4/11/2019,9204.28635,181.82444,20.13726362,0.290542604,0.041768965
5/11/2019,9378.953914,185.7643309,20.6207311,0.298872721,0.043088185
6/11/2019,9300.373963,189.1657552,20.64297637,0.299690906,0.044165155
7/11/2019,9340.048652,191.3004005,20.65775883,0.30900095,0.044783257
8/11/2019,9221.073785,186.816532,20.40350094,0.291732715,0.043474332
9/11/2019,8795.896069,183.6736228,19.65150237,0.276675043,0.042203306
10/11/2019,8809.783674,184.9581454,19.72403312,0.28006077,0.042399052
11/11/2019,9043.673292,189.0449822,20.45906135,0.279821593,0.043847504
12/11/2019,8729.917418,184.8398737,20.10698324,0.274691408,0.04315162
13/11/2019,8806.751999,186.8659398,20.8702225,0.272177277,0.043690321
14/11/2019,8770.780825,187.8428885,21.32174237,0.271871099,0.043330448
15/11/2019,8652.025288,184.7883069,21.28292845,0.268565498,0.042844845
16/11/2019,8480.435542,180.1687114,20.29927103,0.261544232,0.043954624
17/11/2019,8496.376959,182.6306542,20.1822834,0.262379888,0.043909483
18/11/2019,8508.499434,183.9879639,20.0958598,0.263400441,0.045033533
19/11/2019,8202.834446,178.3855994,19.09181906,0.253025162,0.043278683
20/11/2019,8138.831605,175.8204846,18.48443828,0.254340763,0.042139784
21/11/2019,8095.865638,174.8044573,18.09425438,0.250366713,0.040953342
22/11/2019,7632.494765,161.1514773,16.78790397,0.243543496,0.038455432
23/11/2019,7293.013949,149.9256921,15.52573971,0.231667072,0.037105154
24/11/2019,7309.689244,151.9660849,16.26714805,0.233666789,0.037901252
25/11/2019,6935.738627,140.2468108,15.05671664,0.220405165,0.035137306
26/11/2019,7118.264883,146.3461869,15.19030138,0.218692846,0.035956369
27/11/2019,7157.684731,147.5750685,15.31576304,0.220212575,0.036674557
28/11/2019,7483.754192,152.6150683,15.96005546,0.224153626,0.038830681
29/11/2019,7438.621769,150.9103457,15.56138542,0.22424714,0.039083871
30/11/2019,7720.865011,154.2553059,16.15594414,0.229206536,0.041182255
1/12/2019,7556.397586,151.735854,15.70669847,0.226123166,0.040382584
2/12/2019,7405.808479,151.0231569,15.4549498,0.224678104,0.039525782
3/12/2019,7308.982444,148.867268,15.14311899,0.21958491,0.038062279
4/12/2019,7286.080952,147.1279518,15.24451742,0.219252136,0.03774574
5/12/2019,7209.971417,145.4017095,15.12655621,0.214860213,0.037181516
6/12/2019,7373.782499,147.7974921,15.64663461,0.219554368,0.037522207
7/12/2019,7530.92283,148.6056982,15.67247346,0.224690716,0.038151898
8/12/2019,7493.545155,147.1457865,15.56902154,0.226567561,0.038430966
9/12/2019,7508.315669,150.2924488,15.57923569,0.228827345,0.038668513
10/12/2019,7347.036951,147.4292613,15.3276303,0.224258095,0.037371451
11/12/2019,7233.950487,145.5686792,14.80075108,0.223029838,0.036405276
12/12/2019,7197.426826,143.1229787,14.74962765,0.221217572,0.036541267
13/12/2019,7200.707018,145.0259255,14.71313142,0.218663694,0.036442461
14/12/2019,7247.350277,144.6187808,14.81022074,0.220273455,0.036982083
15/12/2019,7081.740255,141.8448652,14.36781309,0.216164944,0.036299305
16/12/2019,7108.563022,142.2108692,14.35506342,0.217591164,0.036394168
17/12/2019,6901.036915,132.7227432,13.45310493,0.206730403,0.034151957
18/12/2019,6627.162515,121.7701073,12.35542612,0.185609997,0.031781752
19/12/2019,7274.768504,132.7413611,13.49195485,0.195506944,0.034291358
20/12/2019,7152.558692,128.0791539,13.30727067,0.190036225,0.032983788
21/12/2019,7185.43918,128.2701942,13.49949942,0.194128471,0.033893001
22/12/2019,7141.554857,126.9328733,13.28908441,0.193141879,0.033048291
23/12/2019,7488.196175,132.1774697,13.80561462,0.19640411,0.034285075
24/12/2019,7335.207616,128.1699717,13.31438246,0.190527436,0.033123127
25/12/2019,7266.608197,127.7255989,13.31898034,0.190210541,0.033840226
26/12/2019,7204.184876,125.0187059,13.0750508,0.188722299,0.033355781
27/12/2019,7208.489308,125.6145843,13.14235568,0.189614034,0.034110891
28/12/2019,7247.623712,126.3271802,13.27834044,0.190009433,0.032982446
29/12/2019,7307.887523,128.0669874,13.67155354,0.193097312,0.03366922
30/12/2019,7394.029286,134.3236472,14.10702787,0.196265099,0.034117351
31/12/2019,7240.428912,131.4621364,13.85356391,0.193166159,0.033403847
1/01/2020,7195.153895,129.1863853,13.71639052,0.192993287,0.032911929
2/01/2020,7193.754668,130.484685,13.68590249,0.192555524,0.033361998
3/01/2020,6963.853354,127.045258,13.00717054,0.187433319,0.032617855
4/01/2020,7300.346935,133.7026486,13.60327558,0.192299145,0.033967371
5/01/2020,7351.377053,134.1368827,13.79457523,0.192811641,0.034298311
6/01/2020,7349.972248,135.0057136,14.00636071,0.193815607,0.034426974
7/01/2020,7734.675516,143.806398,14.90050444,0.218869377,0.036998615
8/01/2020,8147.415238,143.0194323,14.96951629,0.214023378,0.037000315
9/01/2020,8045.789125,140.2739353,14.49911394,0.207745503,0.036225255
10/01/2020,7832.795644,137.8605593,14.40240029,0.203559359,0.036068134
11/01/2020,8180.51317,144.6047743,15.07265126,0.212673876,0.037044618
12/01/2020,8012.085782,142.1823333,14.89765484,0.211052244,0.036442304
13/01/2020,8171.401185,145.4228763,15.30362181,0.214744497,0.037372045
14/01/2020,8110.647965,143.5879691,15.16279627,0.211574999,0.036943142
15/01/2020,8801.871213,165.9914385,16.65121704,0.232868654,0.041285848
16/01/2020,8820.850106,166.2530969,17.65995959,0.233002833,0.04241148
17/01/2020,8720.919501,163.8059011,17.01346228,0.228530591,0.041494773
18/01/2020,8902.568995,171.1562179,18.06731694,0.236864606,0.044350182
19/01/2020,8906.902675,174.2383732,17.77956566,0.242136156,0.044812673
20/01/2020,8690.38057,166.627106,17.3546721,0.235603868,0.042465753
21/01/2020,8631.253954,166.9385281,17.33176895,0.232892794,0.043205338
22/01/2020,8724.818623,169.2799359,18.10566377,0.236853459,0.04564429
23/01/2020,8665.436914,167.8265296,17.78528737,0.23499544,0.045344969
24/01/2020,8415.956027,162.5193711,16.98120135,0.227248881,0.043384299
25/01/2020,8432.096676,162.4094798,17.02580292,0.222543143,0.044452907
26/01/2020,8348.665665,160.6736109,16.94388901,0.220617632,0.04354312
27/01/2020,8595.728298,167.6474096,17.43695281,0.229430589,0.044372588
28/01/2020,8879.335549,169.7364357,17.63534383,0.230472362,0.047306344
29/01/2020,9320.805854,175.1900031,18.05671871,0.237593532,0.052212215
30/01/2020,9276.893821,173.7068882,17.84868978,0.234721496,0.05318319
31/01/2020,9509.805136,184.7262184,18.57446821,0.242766866,0.055872899
1/02/2020,9308.060286,179.2291039,18.10259189,0.238426528,0.053848765
2/02/2020,9363.224207,183.3369376,18.14697994,0.240583835,0.055455548
3/02/2020,9338.416632,188.5506418,18.42978587,0.249459381,0.055766418
4/02/2020,9308.912702,189.8617635,18.46972778,0.254215961,0.056763987
5/02/2020,9179.959281,188.8422074,18.12227006,0.265674718,0.055997104
6/02/2020,9592.183874,203.8593184,19.18498174,0.276457549,0.058960992
7/02/2020,9744.636578,212.7334142,20.60635932,0.282309758,0.059792837
8/02/2020,9799.448456,223.2763197,22.12459724,0.27958542,0.059774104
9/02/2020,9890.701658,223.300777,21.79557767,0.277373109,0.060156511
10/02/2020,10148.37972,228.2922608,23.91937491,0.282285223,0.061531455
11/02/2020,9890.121224,224.1469965,25.25283145,0.2743149,0.060256187
12/02/2020,10226.92577,236.7853485,25.67332748,0.280595881,0.062889788
13/02/2020,10328.89757,264.0327682,26.42048901,0.300625271,0.067291852
14/02/2020,10221.26031,267.6704445,25.40353101,0.323237491,0.0683653
15/02/2020,10320.15714,284.2318915,26.23761464,0.333282008,0.070328564
16/02/2020,9894.136124,263.8999464,24.06623247,0.305462425,0.064726127
17/02/2020,9943.673603,262.1562443,23.64223437,0.29645342,0.062857109
18/02/2020,9723.605026,267.9356656,23.57106009,0.289088124,0.060451761
19/02/2020,10133.81742,281.9457403,24.02472172,0.296577455,0.062547059
20/02/2020,9618.409248,259.1838037,22.25110406,0.279144334,0.058181711
21/02/2020,9608.169181,257.9883953,22.1400916,0.272340779,0.057775657
22/02/2020,9673.0118,265.1644591,22.12011684,0.274173534,0.058658228
23/02/2020,9658.606058,260.9965401,21.93521265,0.27501656,0.058393923
24/02/2020,9946.716123,274.6312158,22.87150377,0.282839171,0.060734563
25/02/2020,9670.960806,265.2421912,22.03412707,0.271683085,0.059358856
26/02/2020,9345.342702,248.3173814,20.38515618,0.254937717,0.056625024
27/02/2020,8801.657129,224.8105083,18.71084905,0.232663784,0.050644656
28/02/2020,8781.175282,225.4297151,19.12124747,0.236176043,0.049602674
29/02/2020,8717.331431,227.7052845,18.96783851,0.237176113,0.0489264
1/03/2020,8552.989119,218.3483569,19.31627435,0.230371505,0.047364175
2/03/2020,8567.802249,218.939797,18.99084847,0.229177069,0.046172079
3/03/2020,8905.876104,231.679446,19.86962387,0.239350654,0.048794271
4/03/2020,8756.718577,223.960116,19.59198541,0.234579121,0.048648115
5/03/2020,8758.646993,224.1348774,19.99801653,0.234636682,0.04889846
6/03/2020,9038.870323,228.0809351,20.81956237,0.237998856,0.050870677
7/03/2020,9135.845066,244.2384695,21.3200619,0.243867604,0.051380435
8/03/2020,8902.20195,237.3807902,20.0346305,0.237092151,0.049239965
9/03/2020,8041.365538,198.8196423,16.87686615,0.203846117,0.04328449
10/03/2020,7921.332007,200.8468715,16.58353401,0.208822195,0.041617237
11/03/2020,7906.731529,200.7490385,16.88554253,0.211528595,0.041398227
12/03/2020,7935.52204,194.2179412,16.56793677,0.209855575,0.040066911
13/03/2020,5142.990459,110.5978978,9.472898274,0.137829599,0.023715965
14/03/2020,5542.819542,132.5728577,10.89497092,0.157933203,0.028339514
15/03/2020,5214.189112,123.0308441,10.13127817,0.147404494,0.026047698
16/03/2020,5397.933357,124.6034255,10.38557708,0.153646511,0.026756995
17/03/2020,5032.501351,110.9915985,9.4006708,0.142336104,0.024346526
18/03/2020,5389.415775,117.2170414,10.3342805,0.148554964,0.025700794
19/03/2020,5376.280748,117.7004246,10.37360276,0.146861448,0.025837921
20/03/2020,6170.2006,136.8118758,12.25320977,0.163013764,0.030025359
21/03/2020,6195.603505,131.964694,11.85072095,0.15786542,0.029563157
22/03/2020,6145.770891,131.9432185,11.99980747,0.157238892,0.029209667
23/03/2020,5859.64743,122.5205988,11.17898171,0.150664185,0.027299339
24/03/2020,6456.347486,135.588658,12.10417697,0.158182239,0.029350724
25/03/2020,6730.173782,138.7765713,12.45297309,0.162326488,0.03029219
26/03/2020,6695.900618,136.2339214,12.34602394,0.161694511,0.029553286
27/03/2020,6765.562079,138.7669376,13.21323912,0.174143881,0.03027907
28/03/2020,6397.826328,130.2865619,12.35710327,0.174147435,0.029051153
29/03/2020,6255.000399,131.4240521,12.21798551,0.176850141,0.029258974
30/03/2020,5915.337155,125.3188745,11.33580088,0.164477017,0.02813465
31/03/2020,6403.141236,132.363739,12.18632618,0.170938439,0.029919979
1/04/2020,6421.705414,133.2364468,12.59992173,0.173925641,0.030115491
2/04/2020,6640.797666,136.2163856,12.72926799,0.175083891,0.031124362
3/04/2020,6807.897018,141.4537054,13.08091335,0.178158151,0.031923831
4/04/2020,6732.852018,141.2615433,13.32378684,0.179038789,0.031900341
5/04/2020,6859.424924,144.2008027,13.78045918,0.180023095,0.032559947
6/04/2020,6788.048273,142.8508835,13.70949255,0.178101526,0.031901156
7/04/2020,7297.635558,169.8550498,15.13632387,0.194715076,0.03515264
8/04/2020,7196.782202,164.5160197,14.6599825,0.192698795,0.035176992
9/04/2020,7342.291601,172.8035683,15.07540138,0.20004763,0.036138737
10/04/2020,7294.488875,170.0951035,15.02875919,0.198069418,0.036238749
11/04/2020,6864.694257,157.740158,13.71882591,0.188428737,0.033550894
12/04/2020,6878.781213,158.3278779,13.82675862,0.188585661,0.033337716
13/04/2020,6913.158787,158.8638257,14.26511655,0.187934185,0.033502825
14/04/2020,6857.538538,156.7013588,15.04557286,0.188272368,0.033164583
15/04/2020,6860.178536,158.2671512,15.5827208,0.186108887,0.033087641
16/04/2020,6629.431738,153.2228637,14.58594862,0.181698014,0.031854947
17/04/2020,7059.926225,171.7759908,15.66673786,0.188565848,0.034215732
18/04/2020,7035.261504,170.4458905,15.6162811,0.188904227,0.0342268
19/04/2020,7242.510929,187.1435441,16.55295504,0.194105525,0.036171351
20/04/2020,7127.51195,180.0585965,16.04655016,0.189848545,0.035764469
21/04/2020,6856.456278,170.7040587,15.02780434,0.183302691,0.034035708
22/04/2020,6842.038598,170.4515429,15.09650786,0.183133461,0.034321463
23/04/2020,7109.995291,182.2767577,15.68673879,0.187689519,0.036251792
24/04/2020,7382.793144,184.5937025,15.97013671,0.190118445,0.039865159
25/04/2020,7495.393587,187.3433686,15.89482742,0.192381688,0.041376312
26/04/2020,7538.557687,194.1142368,16.23724614,0.19442201,0.042297048
27/04/2020,7683.867415,197.2299044,16.37395252,0.19693094,0.045321212
28/04/2020,7774.281554,196.4626254,16.41271866,0.197893049,0.046261318
29/04/2020,7758.230255,197.1547316,16.36205781,0.213364626,0.046834189
30/04/2020,8744.430287,215.5481727,17.3937214,0.226028617,0.051480046
1/05/2020,8610.635804,205.5560054,16.98087375,0.213100498,0.048008345
2/05/2020,8824.818414,211.9682953,17.45178287,0.217639424,0.050066837
3/05/2020,8966.307015,213.9430112,17.51966126,0.222927811,0.050944071
4/05/2020,8888.671913,210.0247095,17.09493835,0.219399637,0.049620875
5/05/2020,8884.407814,206.8325342,17.01924644,0.218335532,0.049330563
6/05/2020,9003.240558,205.2251797,16.88323324,0.216658675,0.049433544
7/05/2020,9144.68704,200.2547945,16.51209314,0.213168596,0.04984871
8/05/2020,9959.166416,212.2924762,16.97350797,0.219356856,0.051670277
9/05/2020,9821.811315,211.6890484,17.17429639,0.218171259,0.051289724
10/05/2020,9566.777187,210.4318181,16.83105799,0.216236743,0.05111067
11/05/2020,8752.617088,188.1372262,15.31910412,0.200870332,0.047632324
12/05/2020,8604.751591,185.6747181,15.07906074,0.19388791,0.047783579
13/05/2020,8788.466749,189.3057818,15.73790761,0.197123255,0.04986014
14/05/2020,9283.086013,199.3693725,16.17874465,0.201803117,0.051907339
15/05/2020,9796.494527,203.211247,16.35433834,0.203391216,0.052328977
16/05/2020,9309.295359,194.2730978,15.66553993,0.198476793,0.049655916
17/05/2020,9375.297108,200.5833909,15.99885403,0.200685036,0.050789555
18/05/2020,9666.327193,206.768894,16.2809232,0.200663912,0.051874033
19/05/2020,9708.439859,214.3576416,16.60987225,0.204639348,0.053301652
20/05/2020,9760.198937,213.6867202,17.16757332,0.20474145,0.055955048
21/05/2020,9526.507593,209.9207883,16.88145435,0.201871006,0.056296412
22/05/2020,9059.962507,198.9175158,16.06690957,0.195012166,0.05255605
23/05/2020,9131.767275,206.2277296,16.42513379,0.199608869,0.054580987
24/05/2020,9170.361064,206.411207,16.47626663,0.197549279,0.055028978
25/05/2020,8731.848526,200.6907286,15.99211146,0.194190363,0.051658134
26/05/2020,8883.69177,203.8101183,16.34363896,0.196854872,0.053459122
27/05/2020,8839.130663,200.9636154,16.22291608,0.194134598,0.053489648
28/05/2020,9174.118564,207.8458939,16.45306049,0.197201758,0.055131898
29/05/2020,9546.045635,219.5915641,17.0369407,0.200796898,0.063181704
30/05/2020,9427.120373,220.4911673,16.99585209,0.197905029,0.064406271
31/05/2020,9662.705873,242.7097703,17.74005658,0.205774829,0.075151739
1/06/2020,9466.961781,232.331003,17.08047499,0.20326871,0.07445057
2/06/2020,10167.93069,248.0445666,17.86826731,0.21087235,0.080764819
3/06/2020,9515.243859,237.2653201,17.27814409,0.203285879,0.078459642
4/06/2020,9645.227869,244.1253366,17.53210204,0.203624703,0.084601757
5/06/2020,9776.202992,243.7078213,17.76777119,0.204849845,0.087593182
6/06/2020,9636.965527,240.246969,17.64277721,0.203138548,0.08521898
7/06/2020,9662.858709,242.0216404,17.54423165,0.203209597,0.086176354
8/06/2020,9738.603357,244.2267444,17.38558548,0.202931895,0.086404042
9/06/2020,9773.029513,246.2127833,17.39240121,0.204053656,0.086458669
10/06/2020,9767.005317,243.8495267,17.35802858,0.201269147,0.083127072
11/06/2020,9874.898682,247.5419715,17.40027023,0.202800053,0.083570722
12/06/2020,9325.996856,232.0007854,16.31475985,0.190110492,0.075477952
13/06/2020,9469.533298,237.5934109,16.63316676,0.193411718,0.079414306
14/06/2020,9469.473456,238.2936291,16.807733,0.192781294,0.078961918
15/06/2020,9345.960908,232.1125205,16.5715721,0.190385651,0.076496849
16/06/2020,9431.719262,231.0170116,16.37779577,0.192107679,0.078264638
17/06/2020,9524.926617,235.2884795,16.41756494,0.191128031,0.078943697
18/06/2020,9463.361414,233.8636185,16.38942281,0.193172155,0.083356556
19/06/2020,9399.767217,231.6848573,16.16904727,0.19041682,0.082059137
20/06/2020,9312.780104,228.9592128,15.96431618,0.187221785,0.079767384
21/06/2020,9360.247968,228.8691488,16.0537683,0.188675383,0.079353607
22/06/2020,9298.360829,227.7919059,15.94815181,0.185409959,0.078341017
23/06/2020,9678.683209,243.36471,16.49346287,0.19003525,0.083609345
24/06/2020,9624.684292,243.0794822,16.37632339,0.188292371,0.082764963
25/06/2020,9288.061774,234.5649846,15.99426702,0.18392973,0.082502486
26/06/2020,9258.667161,232.6487035,15.91379578,0.183523655,0.081623442
27/06/2020,9166.48636,229.636526,15.76071352,0.182779713,0.080632903
28/06/2020,9013.905565,221.0260853,15.14304716,0.175894291,0.077454772
29/06/2020,9139.903276,225.1229462,15.36603853,0.176998546,0.080320491
30/06/2020,9185.166541,228.2057638,15.47591936,0.177597207,0.083778237
1/07/2020,9149.721997,225.592815,15.42963681,0.175700514,0.083107697
2/07/2020,9230.672999,230.6619436,15.82008123,0.176739828,0.096098826
3/07/2020,9094.318072,226.5744243,15.35136699,0.175210258,0.093248664
4/07/2020,9071.385043,225.1764055,15.29261376,0.176029672,0.096275434
5/07/2020,9132.90837,229.0947165,15.55406578,0.177761459,0.0996938
6/07/2020,9087.407313,227.899375,15.49204978,0.177184964,0.098325631
7/07/2020,9342.376493,241.5268519,16.31375648,0.188389132,0.105303508
8/07/2020,9253.63098,238.9644805,16.77301865,0.184824839,0.117608449
9/07/2020,9432.172516,246.8590079,17.1887804,0.204336099,0.129880411
10/07/2020,9235.716302,241.9751286,16.81968124,0.202368561,0.12394193
11/07/2020,9282.913639,240.9549538,17.21687834,0.198789031,0.118440839
12/07/2020,9234.314675,239.1020255,17.61455839,0.201416195,0.125425338
13/07/2020,9297.479636,241.7715226,18.28222142,0.200846904,0.126878373
14/07/2020,9240.76252,239.6387868,18.38502673,0.198606468,0.12428834
15/07/2020,9247.060696,240.2514707,18.09003726,0.198871492,0.132081281
16/07/2020,9203.371435,238.6635972,17.60299697,0.197230021,0.130447216
17/07/2020,9136.483376,233.8370746,17.15199504,0.194046403,0.125974591
18/07/2020,9156.276583,232.7814774,17.0799106,0.194267766,0.122619758
19/07/2020,9168.402737,235.6811448,17.13579467,0.199470763,0.122635028
20/07/2020,9202.61584,238.8952317,17.96487858,0.199522932,0.123989897
21/07/2020,9163.159655,236.0600984,17.48010559,0.194670028,0.117853948
22/07/2020,9384.379752,245.233735,17.73993556,0.199050217,0.122952355
23/07/2020,9514.304988,263.762464,18.06467879,0.203437641,0.123782776
24/07/2020,9589.817719,274.7236203,18.67907136,0.208186953,0.1240553
25/07/2020,9535.938796,279.4270562,19.17406863,0.204296623,0.121963506
